upstream_hotspot,downstream_hotspot,upstream_particles,downstream_particles,upstream_x_nm,upstream_y_nm,downstream_x_nm,downstream_y_nm,upstream_gap_nm,downstream_gap_nm,upstream_euclidean_nm,downstream_euclidean_nm,upstream_geodesic_nm,downstream_geodesic_nm,upstream_coordination,downstream_coordination,upstream_Etotal_components,downstream_Etotal_components,upstream_M2,downstream_M2,upstream_M4,downstream_M4,ratio,associated_branch,associated_loop,high_coordination,unusually_short_gap,destination_class
100,62,"[51, 150]","[32, 150]",151.42911857019564,-189.61886872351994,156.52655514630493,-208.74845274776789,3.068758093096978,2.0857626039521584,248.01234963535777,246.42117973547877,145.67036378971565,153.7072697005479,"[3, 3]","[4, 3]","[np.float64(0.0009211140095782982), np.float64(0.0049639409273473), np.float64(-0.0021392074781580043), np.float64(-0.007842613225452209), np.float64(0.0), np.float64(0.0)]","[np.float64(0.00011158724162468662), np.float64(-0.00040987962350909433), np.float64(0.007964786129081199), np.float64(0.01222599496253168), np.float64(0.0), np.float64(0.0)]",9.157195138748001e-05,0.00021309322392411571,8.385422280911002e-09,4.540872208237332e-08,5.4151980140277525,True,True,True,True,transition
64,63,"[33, 124]","[33, 37]",121.93412796406655,-24.891615780338526,127.42789914918305,-35.47723184818514,3.3924663837018194,2.142496909328244,326.03036566409907,321.2556658491174,281.11137590678436,286.37718686637794,"[3, 3]","[3, 3]","[np.float64(7.758042292798601e-05), np.float64(0.004254099205655772), np.float64(-0.0018343537114964316), np.float64(0.00757710113922346), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.015700105725089755), np.float64(0.0011690548771985873), np.float64(-0.0007439296613346844), np.float64(-0.0012224738459802702), np.float64(0.0), np.float64(0.0)]",7.888069398648494e-05,0.00024990788273001723,6.222163883789481e-09,6.245394985060004e-08,10.037336048526535,True,True,False,True,transition
64,73,"[33, 124]","[37, 124]",121.93412796406655,-24.891615780338526,133.00123941462755,-25.194248372377647,3.3924663837018194,3.8526132212191015,326.03036566409907,332.7258619070405,281.11137590678436,292.18262436144846,"[3, 3]","[3, 3]","[np.float64(7.758042292798601e-05), np.float64(0.004254099205655772), np.float64(-0.0018343537114964316), np.float64(0.00757710113922346), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.004004701830466415), np.float64(-0.0037144907859043078), np.float64(0.008495747618252602), np.float64(0.007277193676027719), np.float64(0.0), np.float64(0.0)]",7.888069398648494e-05,0.00015497035394097168,6.222163883789481e-09,2.4015810600590035e-08,3.859720034561947,True,True,False,False,transition
65,68,"[34, 35]","[35, 42]",246.37142992351636,-35.046187144811505,252.16156225897055,-43.984468563289624,4.648380652469513,3.068461178780229,408.20316199347235,407.5516061393958,401.5235306053737,411.99229321447797,"[3, 4]","[4, 4]","[np.float64(-0.006912571080101356), np.float64(-0.0012963006296038341), np.float64(-0.000473989176124993), np.float64(0.0001941768980289616), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0026695082839341038), np.float64(0.004217178193768397), np.float64(-0.004628899745566957), np.float64(0.005185796426878327), np.float64(0.0), np.float64(0.0)]",4.9726404666576735e-05,7.323006383152237e-05,2.4727153210641447e-09,5.362642248768841e-09,2.168726097616851,True,True,True,False,transition
67,69,"[35, 40]","[35, 61]",268.4873609365856,-41.97882399877041,270.3818548344467,-31.4732747708438,4.699856214733586,4.1549025865752185,422.05441238907565,429.64909810033237,424.7005851706913,425.79833662386693,"[4, 5]","[4, 3]","[np.float64(-0.003278324858021664), np.float64(-0.0033517060744019064), np.float64(0.002605032931365006), np.float64(0.002314413160110969), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.006461541679450667), np.float64(0.00020611666591366612), np.float64(-0.001430394664563987), np.float64(-0.0002068156461846328), np.float64(0.0), np.float64(0.0)]",3.41240523330964e-05,4.38828065631654e-05,1.164450947631902e-09,1.9257007118601924e-09,1.653741375518148,True,True,True,False,transition
67,78,"[35, 40]","[40, 46]",268.4873609365856,-41.97882399877041,289.49089947799786,-50.24870691346368,4.699856214733586,2.448363609820124,422.05441238907565,435.0433391383584,424.7005851706913,447.2735689053092,"[4, 5]","[5, 3]","[np.float64(-0.003278324858021664), np.float64(-0.0033517060744019064), np.float64(0.002605032931365006), np.float64(0.002314413160110969), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.007770891653797005), np.float64(-0.0015576486386768731), np.float64(0.0010678672583025032), np.float64(-0.0007546683948568424), np.float64(0.0), np.float64(0.0)]",3.41240523330964e-05,6.452289124417417e-05,1.164450947631902e-09,4.1632034945075275e-09,3.575250209529281,True,True,True,True,transition
67,79,"[35, 40]","[40, 54]",268.4873609365856,-41.97882399877041,270.1565106847422,-58.85080084185514,4.699856214733586,4.8087670380129985,422.05441238907565,414.10738810835323,424.7005851706913,437.58749868548017,"[4, 5]","[5, 3]","[np.float64(-0.003278324858021664), np.float64(-0.0033517060744019064), np.float64(0.002605032931365006), np.float64(0.002314413160110969), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0035733826470041186), np.float64(0.002794616661842639), np.float64(-0.004243965038080126), np.float64(0.003173319959879186), np.float64(0.0), np.float64(0.0)]",3.41240523330964e-05,4.866014464077273e-05,1.164450947631902e-09,2.367809676460923e-09,2.033412984270608,True,True,True,False,transition
67,80,"[35, 40]","[40, 61]",268.4873609365856,-41.97882399877041,280.1870602568001,-38.9818479297456,4.699856214733586,1.3500043755894566,422.05441238907565,433.40514492906584,424.7005851706913,436.77803646397894,"[4, 5]","[5, 3]","[np.float64(-0.003278324858021664), np.float64(-0.0033517060744019064), np.float64(0.002605032931365006), np.float64(0.002314413160110969), np.float64(0.0), np.float64(0.0)]","[np.float64(0.00032138011726100957), np.float64(0.0018590840493444482), np.float64(-0.004896948168598612), np.float64(0.0077611476653961075), np.float64(0.0), np.float64(0.0)]",3.41240523330964e-05,8.77749931323224e-05,1.164450947631902e-09,7.704449419379244e-09,6.616379534962361,True,True,True,True,transition
67,81,"[35, 40]","[40, 68]",268.4873609365856,-41.97882399877041,280.9149929014785,-60.80848852631212,4.699856214733586,3.241706542171901,422.05441238907565,422.18555243468546,424.7005851706913,447.2616645436865,"[4, 5]","[5, 3]","[np.float64(-0.003278324858021664), np.float64(-0.0033517060744019064), np.float64(0.002605032931365006), np.float64(0.002314413160110969), np.float64(0.0), np.float64(0.0)]","[np.float64(0.000544779891009519), np.float64(-0.0013433468306491016), np.float64(-0.00030453557122344125), np.float64(0.006554022108914274), np.float64(0.0), np.float64(0.0)]",3.41240523330964e-05,4.514931355534082e-05,1.164450947631902e-09,2.0384605145184824e-09,1.7505765431030127,True,True,True,False,transition
68,85,"[35, 42]","[42, 54]",252.16156225897055,-43.984468563289624,253.83071200712715,-60.856445406374355,3.068461178780229,2.018947270478982,407.5516061393958,399.3325575349814,411.99229321447797,421.13896341387607,"[4, 4]","[4, 3]","[np.float64(-0.0026695082839341038), np.float64(0.004217178193768397), np.float64(-0.004628899745566957), np.float64(0.005185796426878327), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.004938942444996883), np.float64(-0.005094205467952329), np.float64(0.0056780871706728344), np.float64(0.0032741385697525214), np.float64(0.0), np.float64(0.0)]",7.323006383152237e-05,9.330473911640773e-05,5.362642248768841e-09,8.705774341580906e-09,1.623411359126107,True,True,True,True,transition
68,86,"[35, 42]","[42, 154]",252.16156225897055,-43.984468563289624,241.02365051995352,-64.06642052231061,3.068461178780229,3.064833565816219,407.5516061393958,386.9132280134286,411.99229321447797,418.59429435572156,"[4, 4]","[4, 3]","[np.float64(-0.0026695082839341038), np.float64(0.004217178193768397), np.float64(-0.004628899745566957), np.float64(0.005185796426878327), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0009397433341685071), np.float64(0.004393721314254905), np.float64(-0.00392423414830273), np.float64(0.00909673916042191), np.float64(0.0), np.float64(0.0)]",7.323006383152237e-05,0.00011833818152491076,5.362642248768841e-09,1.400392520662273e-08,2.611385312872169,True,True,True,False,transition
69,80,"[35, 61]","[40, 61]",270.3818548344467,-31.4732747708438,280.1870602568001,-38.9818479297456,4.1549025865752185,1.3500043755894566,429.64909810033237,433.40514492906584,425.79833662386693,436.77803646397894,"[4, 3]","[5, 3]","[np.float64(-0.006461541679450667), np.float64(0.00020611666591366612), np.float64(-0.001430394664563987), np.float64(-0.0002068156461846328), np.float64(0.0), np.float64(0.0)]","[np.float64(0.00032138011726100957), np.float64(0.0018590840493444482), np.float64(-0.004896948168598612), np.float64(0.0077611476653961075), np.float64(0.0), np.float64(0.0)]",4.38828065631654e-05,8.77749931323224e-05,1.9257007118601924e-09,7.704449419379244e-09,4.0008550508022,True,True,True,True,transition
73,72,"[37, 124]","[37, 53]",133.00123941462755,-25.194248372377647,147.2968513990152,-44.584247310214366,3.8526132212191015,4.898960554777304,332.7258619070405,327.7082968079757,292.18262436144846,308.23383331847003,"[3, 3]","[3, 4]","[np.float64(-0.004004701830466415), np.float64(-0.0037144907859043078), np.float64(0.008495747618252602), np.float64(0.007277193676027719), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.00826548375730704), np.float64(-0.003663776455093309), np.float64(0.008976350127357957), np.float64(0.003301197832630636), np.float64(0.0), np.float64(0.0)]",0.00015497035394097168,0.00017321424839428703,2.4015810600590035e-08,3.000317584679777e-08,1.2493093131764053,True,True,True,False,transition
72,103,"[37, 53]","[53, 71]",147.2968513990152,-44.584247310214366,165.46732726000482,-58.36574827539698,4.898960554777304,1.217259714972986,327.7082968079757,331.04742191694737,308.23383331847003,331.03944582653776,"[3, 4]","[4, 4]","[np.float64(-0.00826548375730704), np.float64(-0.003663776455093309), np.float64(0.008976350127357957), np.float64(0.003301197832630636), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.014444703754371757), np.float64(-0.0013166598608342125), np.float64(0.007673380356148315), np.float64(-0.0017514462017258038), np.float64(0.0), np.float64(0.0)]",0.00017321424839428703,0.0002723313896283561,3.000317584679777e-08,7.41643857769115e-08,2.4718845150130013,True,True,True,True,transition
75,74,"[38, 70]","[38, 44]",238.81557217019287,33.473026737793546,250.76085495181587,27.608822771245663,5.7834101939706635,3.2241909402799322,447.52620104701435,452.04858953890516,390.85149795841835,399.41604935686297,"[4, 3]","[4, 3]","[np.float64(-0.00016099776927031863), np.float64(-0.001379066377166563), np.float64(-0.0018917375535573585), np.float64(0.0053743199039116936), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.005151541922574372), np.float64(-0.0003530567500414627), np.float64(-0.003929735503001648), np.float64(-0.001423497941769223), np.float64(0.0), np.float64(0.0)]",3.43897297554619e-05,4.4132200762563926e-05,1.1826535126537017e-09,1.947651144147248e-09,1.646848483776963,True,True,True,False,transition
74,76,"[38, 44]","[38, 156]",250.76085495181587,27.608822771245663,249.3483095752972,12.619850713545931,3.2241909402799322,2.947065614803087,452.04858953890516,440.87255954089295,399.41604935686297,401.8400744728554,"[4, 3]","[4, 2]","[np.float64(-0.005151541922574372), np.float64(-0.0003530567500414627), np.float64(-0.003929735503001648), np.float64(-0.001423497941769223), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0008193882669185022), np.float64(-0.005763521384480209), np.float64(0.0018315966728735696), np.float64(0.005994006165869237), np.float64(0.0), np.float64(0.0)]",4.4132200762563926e-05,7.317243216988433e-05,1.947651144147248e-09,5.354204829656324e-09,2.749057420137007,True,True,True,False,transition
74,90,"[38, 44]","[44, 49]",250.76085495181587,27.608822771245663,270.3149971393349,28.46077955532157,3.2241909402799322,3.467222600103476,452.04858953890516,467.06281047892855,399.41604935686297,418.98874224904426,"[4, 3]","[3, 3]","[np.float64(-0.005151541922574372), np.float64(-0.0003530567500414627), np.float64(-0.003929735503001648), np.float64(-0.001423497941769223), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0015797577909226017), np.float64(-0.0060551094376653245), np.float64(0.001370974575593419), np.float64(0.0033805097743322184), np.float64(0.0), np.float64(0.0)]",4.4132200762563926e-05,5.246740260136357e-05,1.947651144147248e-09,2.7528283357335723e-09,1.413409349002724,True,True,True,False,transition
75,76,"[38, 70]","[38, 156]",238.81557217019287,33.473026737793546,249.3483095752972,12.619850713545931,5.7834101939706635,2.947065614803087,447.52620104701435,440.87255954089295,390.85149795841835,401.8400744728554,"[4, 3]","[4, 2]","[np.float64(-0.00016099776927031863), np.float64(-0.001379066377166563), np.float64(-0.0018917375535573585), np.float64(0.0053743199039116936), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0008193882669185022), np.float64(-0.005763521384480209), np.float64(0.0018315966728735696), np.float64(0.005994006165869237), np.float64(0.0), np.float64(0.0)]",3.43897297554619e-05,7.317243216988433e-05,1.1826535126537017e-09,5.354204829656324e-09,4.52728104416844,True,True,True,False,transition
235,76,"[156, 183]","[38, 156]",245.3425154456417,-0.08789123915260788,249.3483095752972,12.619850713545931,5.669930552138013,2.947065614803087,429.4585290149282,440.87255954089295,397.42347072801783,401.8400744728554,"[2, 2]","[4, 2]","[np.float64(-0.004603715621367835), np.float64(-0.00038772287299962513), np.float64(-0.001872856293126296), np.float64(-0.00024130910002334637), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0008193882669185022), np.float64(-0.005763521384480209), np.float64(0.0018315966728735696), np.float64(0.005994006165869237), np.float64(0.0), np.float64(0.0)]",2.4910347325130168e-05,7.317243216988433e-05,6.205254038586197e-10,5.354204829656324e-09,8.62850222788981,True,True,True,False,transition
79,78,"[40, 54]","[40, 46]",270.1565106847422,-58.85080084185514,289.49089947799786,-50.24870691346368,4.8087670380129985,2.448363609820124,414.10738810835323,435.0433391383584,437.58749868548017,447.2735689053092,"[5, 3]","[5, 3]","[np.float64(-0.0035733826470041186), np.float64(0.002794616661842639), np.float64(-0.004243965038080126), np.float64(0.003173319959879186), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.007770891653797005), np.float64(-0.0015576486386768731), np.float64(0.0010678672583025032), np.float64(-0.0007546683948568424), np.float64(0.0), np.float64(0.0)]",4.866014464077273e-05,6.452289124417417e-05,2.367809676460923e-09,4.1632034945075275e-09,1.7582508999330184,True,True,True,True,transition
81,78,"[40, 68]","[40, 46]",280.9149929014785,-60.80848852631212,289.49089947799786,-50.24870691346368,3.241706542171901,2.448363609820124,422.18555243468546,435.0433391383584,447.2616645436865,447.2735689053092,"[5, 3]","[5, 3]","[np.float64(0.000544779891009519), np.float64(-0.0013433468306491016), np.float64(-0.00030453557122344125), np.float64(0.006554022108914274), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.007770891653797005), np.float64(-0.0015576486386768731), np.float64(0.0010678672583025032), np.float64(-0.0007546683948568424), np.float64(0.0), np.float64(0.0)]",4.514931355534082e-05,6.452289124417417e-05,2.0384605145184824e-09,4.1632034945075275e-09,2.0423272684734557,True,True,True,True,transition
79,106,"[40, 54]","[54, 68]",270.1565106847422,-58.85080084185514,272.77893722728174,-70.17189221049506,4.8087670380129985,1.8702977279876727,414.10738810835323,410.36897338272496,437.58749868548017,442.2532426616767,"[5, 3]","[3, 3]","[np.float64(-0.0035733826470041186), np.float64(0.002794616661842639), np.float64(-0.004243965038080126), np.float64(0.003173319959879186), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.009573609845137445), np.float64(-0.0014532712168696948), np.float64(0.0020043348409279045), np.float64(-0.0008393969890010286), np.float64(0.0), np.float64(0.0)]",4.866014464077273e-05,9.8487948156396e-05,2.367809676460923e-09,9.699875932056947e-09,4.096560643571231,True,True,True,True,transition
82,120,"[41, 64]","[64, 66]",92.04064286778984,-203.07277787556703,90.29722333128655,-213.60142655787894,2.345415363743072,1.0712479515867308,188.12107743658484,182.3465723463119,68.523573293662,71.98481592147763,"[4, 2]","[2, 4]","[np.float64(0.01396865987589473), np.float64(0.015818224109958888), np.float64(-0.01903488000774336), np.float64(-0.018965109644730648), np.float64(0.0), np.float64(0.0)]","[np.float64(0.058348332729232545), np.float64(0.040308736811064005), np.float64(0.017274365637259405), np.float64(0.013235921263049899), np.float64(0.0), np.float64(0.0)]",0.0011673417134671594,0.005502915515436241,1.3626866760004437e-06,3.0282079170028913e-05,22.22233452733859,True,True,True,True,transition
83,120,"[41, 66]","[64, 66]",81.96641485601096,-206.15649357679524,90.29722333128655,-213.60142655787894,1.3440347409584241,1.0712479515867308,177.68641781978206,182.3465723463119,60.8121082396061,71.98481592147763,"[4, 4]","[2, 4]","[np.float64(0.0005063707548672061), np.float64(-0.0020355373559216828), np.float64(0.03748043914249829), np.float64(0.014348301764634494), np.float64(0.0), np.float64(0.0)]","[np.float64(0.058348332729232545), np.float64(0.040308736811064005), np.float64(0.017274365637259405), np.float64(0.013235921263049899), np.float64(0.0), np.float64(0.0)]",0.0016150569055122688,0.005502915515436241,2.6084088080428654e-06,3.0282079170028913e-05,11.609406883099005,True,True,True,True,transition
122,83,"[66, 78]","[41, 66]",71.41607706401064,-208.9199072040436,81.96641485601096,-206.15649357679524,3.4828179415839813,1.3440347409584241,166.9750579090266,177.68641781978206,52.789547821163794,60.8121082396061,"[4, 4]","[4, 4]","[np.float64(0.012556154296333734), np.float64(0.014407829230336728), np.float64(-0.016819700057156356), np.float64(-0.015338506768617642), np.float64(0.0), np.float64(0.0)]","[np.float64(0.0005063707548672061), np.float64(-0.0020355373559216828), np.float64(0.03748043914249829), np.float64(0.014348301764634494), np.float64(0.0), np.float64(0.0)]",0.0008834146537475201,0.0016150569055122688,7.804214504558509e-07,2.6084088080428654e-06,3.342307936973377,True,True,True,True,transition
141,84,"[78, 90]","[41, 78]",53.78266557601894,-192.8124258939993,73.15949660051396,-198.3912585217317,4.289920161417964,1.8124810510470617,159.6865854838846,173.35709365289796,28.90674742300562,49.070699268814124,"[4, 4]","[4, 4]","[np.float64(0.007954280230496723), np.float64(0.015493233470890004), np.float64(-0.01016541197239133), np.float64(-0.016327337894322728), np.float64(0.0), np.float64(0.0)]","[np.float64(0.0709595876502188), np.float64(0.04236164198433811), np.float64(0.014251217590563981), np.float64(0.010963728606752435), np.float64(0.0), np.float64(0.0)]",0.0006732284206526013,0.007153072338874444,4.532365063743959e-07,5.116644388517071e-05,112.89126794853696,True,True,True,True,transition
85,106,"[42, 54]","[54, 68]",253.83071200712715,-60.856445406374355,272.77893722728174,-70.17189221049506,2.018947270478982,1.8702977279876727,399.3325575349814,410.36897338272496,421.13896341387607,442.2532426616767,"[4, 3]","[3, 3]","[np.float64(-0.004938942444996883), np.float64(-0.005094205467952329), np.float64(0.0056780871706728344), np.float64(0.0032741385697525214), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.009573609845137445), np.float64(-0.0014532712168696948), np.float64(0.0020043348409279045), np.float64(-0.0008393969890010286), np.float64(0.0), np.float64(0.0)]",9.330473911640773e-05,9.8487948156396e-05,8.705774341580906e-09,9.699875932056947e-09,1.114188761558862,True,True,True,True,transition
180,86,"[103, 154]","[42, 154]",236.1606440221111,-87.0573988172361,241.02365051995352,-64.06642052231061,4.85134648728982,3.064833565816219,370.31378281628906,386.9132280134286,409.2670946843857,418.59429435572156,"[3, 3]","[4, 3]","[np.float64(0.00012518807422257325), np.float64(-0.00015476599677217203), np.float64(8.964682140935613e-05), np.float64(0.00664423162872924), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0009397433341685071), np.float64(0.004393721314254905), np.float64(-0.00392423414830273), np.float64(0.00909673916042191), np.float64(0.0), np.float64(0.0)]",4.419347505647926e-05,0.00011833818152491076,1.953063237567654e-09,1.400392520662273e-08,7.170236445627447,True,True,True,False,transition
88,87,"[43, 60]","[43, 52]",160.87887560744812,-249.66254334535319,176.7371796320209,-245.223761593414,3.3268124702682513,3.8874347554086057,241.84461086095848,258.162127414675,187.66588695380972,190.3835704609857,"[3, 2]","[3, 2]","[np.float64(0.00036862053001331444), np.float64(0.0034460917350145454), np.float64(0.0036140960992974407), np.float64(0.010769039562763873), np.float64(0.0), np.float64(0.0)]","[np.float64(0.008008952678108019), np.float64(0.015632066309920277), np.float64(-0.004354204252838496), np.float64(-0.009068717775908149), np.float64(0.0), np.float64(0.0)]",0.00014104533306061334,0.0004097055568924274,1.9893785978179347e-08,1.6785864334853407e-07,8.437742495704494,True,True,False,False,transition
87,102,"[43, 52]","[52, 91]",176.7371796320209,-245.223761593414,195.52942981921777,-257.75085871522083,3.8874347554086057,1.4214536977109589,258.162127414675,275.4032803972744,190.3835704609857,212.96845100964882,"[3, 2]","[2, 2]","[np.float64(0.008008952678108019), np.float64(0.015632066309920277), np.float64(-0.004354204252838496), np.float64(-0.009068717775908149), np.float64(0.0), np.float64(0.0)]","[np.float64(0.008045808518063031), np.float64(0.015940148300044796), np.float64(-0.006362428802282401), np.float64(-0.01480886377356189), np.float64(0.0), np.float64(0.0)]",0.0004097055568924274,0.000578606309064783,1.6785864334853407e-07,3.3478526088957127e-07,1.9944475554615222,True,True,False,True,transition
89,91,"[44, 45]","[45, 49]",271.2304721377772,39.412885918390884,281.3568903895971,33.48555198736322,4.262872422200189,1.9806031091738916,475.0824285227214,478.66786961027174,423.04529256356756,431.1201784601444,"[3, 3]","[3, 3]","[np.float64(-0.004360162606727029), np.float64(-0.00255680041510105), np.float64(-0.0018639023946011733), np.float64(-0.0012196906473495137), np.float64(0.0), np.float64(0.0)]","[np.float64(1.2337913643383668e-05), np.float64(0.0013649543251334536), np.float64(-0.005138345750559434), np.float64(0.004720457217019918), np.float64(0.0), np.float64(0.0)]",3.0510023731593396e-05,5.054856592382122e-05,9.308615481023922e-10,2.5551575169548994e-09,2.7449383016880606,True,True,False,True,transition
89,92,"[44, 45]","[45, 79]",271.2304721377772,39.412885918390884,293.7694920511234,44.75822411459446,4.262872422200189,3.0031896845764514,475.0824285227214,495.4325586949358,423.04529256356756,446.20949034993623,"[3, 3]","[3, 2]","[np.float64(-0.004360162606727029), np.float64(-0.00255680041510105), np.float64(-0.0018639023946011733), np.float64(-0.0012196906473495137), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.003285224206504698), np.float64(-0.005560930109053532), np.float64(0.0005412015057701921), np.float64(-0.0005836239166304235), np.float64(0.0), np.float64(0.0)]",3.0510023731593396e-05,4.235015771069351e-05,9.308615481023922e-10,1.793535858120613e-09,1.9267482492716834,True,True,False,False,transition
93,96,"[46, 48]","[48, 63]",312.82190060708433,-54.71172572056673,336.3418986092546,-57.84260079698009,5.369610398436091,2.80325729161072,452.71026144074216,471.71041858791546,471.02760331123676,494.7550701959718,"[3, 3]","[3, 2]","[np.float64(-0.004506627351312665), np.float64(-0.0021555986119968455), np.float64(0.0016562582715096937), np.float64(0.0006512556936453338), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.006875931626068528), np.float64(-0.00256008962859431), np.float64(-0.00011136878776280964), np.float64(-0.0004513978621391296), np.float64(0.0), np.float64(0.0)]",2.8123620900091878e-05,5.404865766963706e-05,7.909380525320847e-10,2.921257395889617e-09,3.6934085881158376,True,True,False,False,transition
117,94,"[61, 117]","[46, 117]",294.9650882843663,-29.403863537223522,304.2689275055641,-40.67072252094161,5.833763039491924,1.8828900397862576,451.01234694351473,452.65216399318984,450.4685176063218,464.88401743471724,"[3, 3]","[3, 3]","[np.float64(-0.004489124492411223), np.float64(-0.0017743938886936432), np.float64(0.0004814320714968567), np.float64(6.784820993381995e-05), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.001039175143504278), np.float64(0.0018939351081462524), np.float64(-0.006255861016370646), np.float64(0.003704755999763517), np.float64(0.0), np.float64(0.0)]",2.3537092599656643e-05,5.7527889246675834e-05,5.539947280448115e-10,3.309458041177801e-09,5.973807824593785,True,True,False,True,transition
97,96,"[48, 126]","[48, 63]",327.9838251156232,-45.96549365326309,336.3418986092546,-57.84260079698009,5.622461476312871,2.80325729161072,470.2139499115013,471.71041858791546,488.53133234758104,494.7550701959718,"[3, 3]","[3, 2]","[np.float64(-0.0006384848040060314), np.float64(0.00043543877508368177), np.float64(-0.0032616593808857263), np.float64(0.0018714549908970804), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.006875931626068528), np.float64(-0.00256008962859431), np.float64(-0.00011136878776280964), np.float64(-0.0004513978621391296), np.float64(0.0), np.float64(0.0)]",1.4738035471666445e-05,5.404865766963706e-05,2.172096895640984e-10,2.921257395889617e-09,13.449019708798748,True,True,False,False,transition
96,119,"[48, 63]","[63, 67]",336.3418986092546,-57.84260079698009,358.5913273715073,-57.81567368774398,2.80325729161072,1.7514159879434956,471.71041858791546,491.41856055687236,494.7550701959718,517.004515252327,"[3, 2]","[2, 3]","[np.float64(-0.006875931626068528), np.float64(-0.00256008962859431), np.float64(-0.00011136878776280964), np.float64(-0.0004513978621391296), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.006565218882886924), np.float64(-0.003958832847770895), np.float64(0.0008173882770812737), np.float64(-0.00016717036661416268), np.float64(0.0), np.float64(0.0)]",5.404865766963706e-05,5.947052602378864e-05,2.921257395889617e-09,3.536743465546122e-09,1.2106921733506026,True,True,False,True,transition
97,208,"[48, 126]","[126, 144]",327.9838251156232,-45.96549365326309,341.5212927332537,-28.915235958354046,5.622461476312871,2.9437415250790764,470.2139499115013,490.5413810319572,488.53133234758104,497.35824984493,"[3, 3]","[3, 2]","[np.float64(-0.0006384848040060314), np.float64(0.00043543877508368177), np.float64(-0.0032616593808857263), np.float64(0.0018714549908970804), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.005710564964747443), np.float64(-0.0014598600641068558), np.float64(-0.0024273204770293793), np.float64(-0.0011721396043035334), np.float64(0.0), np.float64(0.0)]",1.4738035471666445e-05,4.200753957355803e-05,2.172096895640984e-10,1.7646333810240437e-09,8.124100653913517,True,True,False,False,transition
98,99,"[49, 50]","[50, 57]",292.3782542717248,20.068265893171674,315.57989988663826,20.3615102169265,4.377467757535918,3.1952386518121862,478.438853607206,496.8341294151236,442.59428398947733,465.79778267983534,"[3, 2]","[2, 2]","[np.float64(-0.0026600270134078813), np.float64(-0.005512783991461387), np.float64(0.0009096945188335954), np.float64(0.0009772719571149425), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.004126085632683793), np.float64(-0.004615330525511745), np.float64(-0.0007807255705768638), np.float64(-0.0016036367462253876), np.float64(0.0), np.float64(0.0)]",3.924913564433175e-05,4.1507041738357054e-05,1.540494648827153e-09,1.7228345138697147e-09,1.1183644910298034,True,False,False,False,transition
99,110,"[50, 57]","[57, 77]",315.57989988663826,20.3615102169265,338.23713994233503,22.574023027812753,3.1952386518121862,2.8110110313244405,496.8341294151236,516.3056947029404,465.79778267983534,488.562793988416,"[2, 2]","[2, 2]","[np.float64(-0.004126085632683793), np.float64(-0.004615330525511745), np.float64(-0.0007807255705768638), np.float64(-0.0016036367462253876), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0028767966041007343), np.float64(-0.006020973460852529), np.float64(0.000628789852725454), np.float64(0.00021457676766356635), np.float64(0.0), np.float64(0.0)]",4.1507041738357054e-05,4.4969499985767445e-05,1.7228345138697147e-09,2.0222559289699383e-09,1.1737958072523655,False,False,False,False,remote
100,101,"[51, 150]","[51, 151]",151.42911857019564,-189.61886872351994,154.06730679969408,-175.90884992595687,3.068758093096978,3.5003998493329753,248.01234963535777,255.82619140401798,145.67036378971565,155.3092901919005,"[3, 3]","[3, 2]","[np.float64(0.0009211140095782982), np.float64(0.0049639409273473), np.float64(-0.0021392074781580043), np.float64(-0.007842613225452209), np.float64(0.0), np.float64(0.0)]","[np.float64(0.010782914727119022), np.float64(0.01992425847057885), np.float64(0.005154483745991519), np.float64(0.010469594589885133), np.float64(0.0), np.float64(0.0)]",9.157195138748001e-05,0.0006494284391789962,8.385422280911002e-09,4.2175729761446716e-07,50.29648877368725,True,True,False,False,transition
