hotspot_id,particle_i,particle_j,x_nm,y_nm,gap_nm,radius_i_nm,radius_j_nm,coordination_i,coordination_j,euclidean_distance_nm,geodesic_distance_nm,geodesic_steps,Einc_x_real,Einc_x_imag,Einc_y_real,Einc_y_imag,Einc_z_real,Einc_z_imag,Escat_x_real,Escat_x_imag,Escat_y_real,Escat_y_imag,Escat_z_real,Escat_z_imag,Etotal_x_real,Etotal_x_imag,Etotal_y_real,Etotal_y_imag,Etotal_z_real,Etotal_z_imag,M2_inc,M2_scat,M2_total,M4,f_inc,f_scat,remote_classification
99,50,57,315.57989988663826,20.3615102169265,3.1952386518121862,10.0,10.0,2,2,496.8341294151236,465.79778267983534,21,3.6389338327691506e-36,0.0,0.0,0.0,0.0,0.0,-0.004126085632683793,-0.004615330525511745,-0.0007807255705768638,-0.0016036367462253876,0.0,0.0,-0.004126085632683793,-0.004615330525511745,-0.0007807255705768638,-0.0016036367462253876,0.0,0.0,1.3241839439271981e-71,4.1507041738357054e-05,4.1507041738357054e-05,1.7228345138697147e-09,3.1902633588640145e-67,1.0,transition
100,51,150,151.42911857019564,-189.61886872351994,3.068758093096978,10.0,10.0,3,3,248.01234963535777,145.67036378971565,8,1.4760063497035162e-09,0.0,0.0,0.0,0.0,0.0,0.0009211125335719485,0.0049639409273473,-0.0021392074781580043,-0.007842613225452209,0.0,0.0,0.0009211140095782982,0.0049639409273473,-0.0021392074781580043,-0.007842613225452209,0.0,0.0,2.1785947443650983e-18,9.157194866834193e-05,9.157195138748001e-05,8.385422280911002e-09,2.3791070424463645e-14,0.999999970305994,transition
101,51,151,154.06730679969408,-175.90884992595687,3.5003998493329753,10.0,10.0,3,2,255.82619140401798,155.3092901919005,8,4.016720353190967e-10,0.0,0.0,0.0,0.0,0.0,0.010782914325446986,0.01992425847057885,0.005154483745991519,0.010469594589885133,0.0,0.0,0.010782914727119022,0.01992425847057885,0.005154483745991519,0.010469594589885133,0.0,0.0,1.6134042395738567e-19,0.0006494284305166057,0.0006494284391789962,4.2175729761446716e-07,2.484344913526598e-16,0.9999999866615166,transition
102,52,91,195.52942981921777,-257.75085871522083,1.4214536977109589,10.0,10.0,2,2,275.4032803972744,212.96845100964882,10,1.2905371804860947e-11,0.0,0.0,0.0,0.0,0.0,0.00804580850515766,0.015940148300044796,-0.006362428802282401,-0.01480886377356189,0.0,0.0,0.008045808518063031,0.015940148300044796,-0.006362428802282401,-0.01480886377356189,0.0,0.0,1.665486214216999e-22,0.0005786063088571146,0.000578606309064783,3.3478526088957127e-07,2.8784446144546356e-19,0.9999999996410885,transition
103,53,71,165.46732726000482,-58.36574827539698,1.217259714972986,10.0,10.0,4,4,331.04742191694737,331.03944582653776,15,1.844983610763745e-16,0.0,0.0,0.0,0.0,0.0,-0.014444703754371941,-0.0013166598608342125,0.007673380356148315,-0.0017514462017258038,0.0,0.0,-0.014444703754371757,-0.0013166598608342125,0.007673380356148315,-0.0017514462017258038,0.0,0.0,3.403964523986826e-32,0.00027233138962836137,0.0002723313896283561,7.41643857769115e-08,1.2499346948701477e-28,1.0000000000000193,transition
104,53,125,156.0130617080527,-65.14829274614547,3.5199486602885095,10.0,10.0,4,4,319.4964050777671,330.56883470289824,15,2.2122245450567702e-15,0.0,0.0,0.0,0.0,0.0,0.0005426047261517452,0.00047869575912284896,0.007394164436350312,0.008399980702994574,0.0,0.0,0.0005426047261539574,0.00047869575912284896,0.007394164436350312,0.008399980702994574,0.0,0.0,4.893937437751634e-30,0.00012575691304111334,0.00012575691304111576,1.581480117763075e-08,3.891585217388073e-26,0.9999999999999808,transition
105,53,166,145.79847651847848,-59.7742708775945,4.238056866566151,10.0,10.0,4,2,315.8196217792743,323.4975793613059,15,4.788433568710392e-15,0.0,0.0,0.0,0.0,0.0,-0.00319142978712048,0.006512046323052178,-0.0024283330544066914,0.00400623558374123,0.0,0.0,-0.0031914297871156916,0.006512046323052178,-0.0024283330544066914,0.00400623558374123,0.0,0.0,2.292909604195254e-29,7.453869637525584e-05,7.453869637522528e-05,5.556017257318021e-09,3.0761332243494367e-25,1.00000000000041,transition
106,54,68,272.77893722728174,-70.17189221049506,1.8702977279876727,10.0,10.0,3,3,410.36897338272496,442.2532426616767,20,6.647993996770411e-25,0.0,0.0,0.0,0.0,0.0,-0.009573609845137445,-0.0014532712168696948,0.0020043348409279045,-0.0008393969890010286,0.0,0.0,-0.009573609845137445,-0.0014532712168696948,0.0020043348409279045,-0.0008393969890010286,0.0,0.0,4.419582418109543e-49,9.8487948156396e-05,9.8487948156396e-05,9.699875932056947e-09,4.4874347580999196e-45,1.0,transition
107,55,58,-18.813881962348304,-176.49271153249018,2.952129439124871,10.0,10.0,3,4,121.1890531369496,0.0,0,0.007788273560487524,0.0,0.0,0.0,0.0,0.0,0.008758778683885528,0.0019817929878400815,0.0950914216114586,0.0173299457945133,0.0,0.0,0.016547052244373053,0.0019817929878400815,0.0950914216114586,0.0173299457945133,0.0,0.0,6.065720505298901e-05,0.009423349192808884,0.009620437926753609,9.255282590251927e-05,0.006305035749392089,0.9795135382146547,source
108,55,199,-8.056551845100739,-171.80352011007938,2.26872341133069,10.0,10.0,3,4,130.77849851502336,0.0,0,0.0035038620395533614,0.0,0.0,0.0,0.0,0.0,-0.0529188340234263,0.011976976613692184,0.023480639232527793,-0.014032930305301918,0.0,0.0,-0.049414971983872936,0.011976976613692184,0.023480639232527793,-0.014032930305301918,0.0,0.0,1.2277049192223042e-05,0.0036921145149254554,0.003333550976693462,1.1112562114213935e-05,0.0036828742917261775,1.1075620384205587,source
109,56,102,176.04963036104408,43.917116944066464,3.0219493959359838,10.0,10.0,3,3,413.5693403815674,332.6108443893156,15,2.7804451092458036e-25,0.0,0.0,0.0,0.0,0.0,-0.006281486071347526,0.001467677415410489,-0.005134286132158072,-0.00038559482470464584,0.0,0.0,-0.006281486071347526,0.001467677415410489,-0.005134286132158072,-0.00038559482470464584,0.0,0.0,7.730875005528909e-50,6.812072171594869e-05,6.812072171594869e-05,4.640432727101723e-09,1.1348786112051609e-45,1.0,transition
110,57,77,338.23713994233503,22.574023027812753,2.8110110313244405,10.0,10.0,2,2,516.3056947029404,488.562793988416,22,5.354757630201218e-39,0.0,0.0,0.0,0.0,0.0,-0.0028767966041007343,-0.006020973460852529,0.000628789852725454,0.00021457676766356635,0.0,0.0,-0.0028767966041007343,-0.006020973460852529,0.000628789852725454,0.00021457676766356635,0.0,0.0,2.8673429278198163e-77,4.4969499985767445e-05,4.4969499985767445e-05,2.0222559289699383e-09,6.376194818104075e-73,1.0,remote
111,58,59,-9.61903509512559,-194.22133858540076,5.477407164367747,10.0,10.0,4,3,111.60626555551269,0.0,0,0.01628237189664133,0.0,0.0,0.0,0.0,0.0,0.010693317220733654,0.015427785120822615,0.018221409366066893,-0.004766770892982431,0.0,0.0,0.026975689117374985,0.015427785120822615,0.018221409366066893,-0.004766770892982431,0.0,0.0,0.00026511563458053543,0.0007071054509494895,0.0013204462211235137,1.743578222879367e-06,0.20077730568607283,0.535504922228368,source
112,58,62,-19.151929073268416,-198.97308048877926,2.4955788614805137,10.0,10.0,4,3,102.06788965955957,0.0,0,0.03193927898174594,0.0,0.0,0.0,0.0,0.0,-0.07682089533450799,-0.007281701048165781,0.18880859748301226,0.020467970048482005,0.0,0.0,-0.04488161635276205,-0.007281701048165781,0.18880859748301226,0.020467970048482005,0.0,0.0,0.001020117541873798,0.04202209741155799,0.03813500693799907,0.0014542787541612374,0.026750160122753688,1.1019297172248756,source
113,58,199,-9.877211304360763,-183.13424208976772,3.469867272522233,10.0,10.0,4,4,120.35273594618967,0.0,0,0.008326122879317726,0.0,0.0,0.0,0.0,0.0,0.05870464156308637,0.03054096919949762,0.022658198795244278,0.012582454668490565,0.0,0.0,0.06703076444240409,0.03054096919949762,0.022658198795244278,0.012582454668490565,0.0,0.0,6.932432220149811e-05,0.00505069787882454,0.006097586319507156,3.718055892384083e-05,0.011369141586354995,0.8283110093360299,source
114,59,62,-8.136422746785676,-205.37098556200152,1.3030625699531662,10.0,10.0,3,3,104.09206566160405,0.0,0,0.02782360668129207,0.0,0.0,0.0,0.0,0.0,0.28268652865211863,0.04982785654900518,0.12514860704670314,0.02233033200475659,0.0,0.0,0.3105101353334107,0.04982785654900518,0.12514860704670314,0.02233033200475659,0.0,0.0,0.0007741530887552407,0.09855530634282608,0.11506017700621407,0.013238844332701312,0.006728245244342279,0.8565544474827584,source
115,59,199,1.1382950221219765,-189.53214716299,2.180204116147685,10.0,10.0,3,4,122.08089833918505,0.0,0,0.007249243969390494,0.0,0.0,0.0,0.0,0.0,-0.034036832594797575,-0.007783828732587026,0.14453851300247084,0.015433089941620464,0.0,0.0,-0.02678758862540708,-0.007783828732587026,0.14453851300247084,0.015433089941620464,0.0,0.0,5.2551538127744444e-05,0.022348655968936093,0.02190772490021386,0.0004799484103034503,0.00239876748348394,1.0201267393456237,source
116,60,74,159.47516378955294,-271.77611923587494,4.962888139958778,10.0,10.0,2,3,238.50857448564193,195.67466096844595,10,6.806405471825688e-09,0.0,0.0,0.0,0.0,0.0,0.0017813609904684996,4.1349092663937985e-05,-0.006315101463427636,-0.0034496813149912436,0.0,0.0,0.0017813677968739714,4.1349092663937985e-05,-0.006315101463427636,-0.0034496813149912436,0.0,0.0,4.632715544689867e-17,5.4955764394212625e-05,5.4955788643589335e-05,3.0201387054388625e-09,8.4298954833219e-13,0.999999558747544,transition
117,61,117,294.9650882843663,-29.403863537223522,5.833763039491924,10.0,10.0,3,3,451.01234694351473,450.4685176063218,20,6.258065459728107e-30,0.0,0.0,0.0,0.0,0.0,-0.004489124492411223,-0.0017743938886936432,0.0004814320714968567,6.784820993381995e-05,0.0,0.0,-0.004489124492411223,-0.0017743938886936432,0.0004814320714968567,6.784820993381995e-05,0.0,0.0,3.9163383298241966e-59,2.3537092599656643e-05,2.3537092599656643e-05,5.539947280448115e-10,1.6639006339641657e-54,1.0,transition
118,62,83,-16.466291025477396,-221.78084766277783,3.440054383086615,10.0,10.0,3,3,86.53579218267318,0.0,0,0.08411936677938667,0.0,0.0,0.0,0.0,0.0,-0.22909775142706074,-0.012840085263552662,0.36119669814093425,0.031034387820578917,0.0,0.0,-0.14497838464767407,-0.012840085263552662,0.36119669814093425,0.031034387820578917,0.0,0.0,0.007076067867364981,0.18407683547382186,0.15260978777993547,0.023289747326236943,0.04636706446095533,1.2061928540210154,source
119,63,67,358.5913273715073,-57.81567368774398,1.7514159879434956,10.0,10.0,2,3,491.41856055687236,517.004515252327,23,2.1347413134865324e-35,0.0,0.0,0.0,0.0,0.0,-0.006565218882886924,-0.003958832847770895,0.0008173882770812737,-0.00016717036661416268,0.0,0.0,-0.006565218882886924,-0.003958832847770895,0.0008173882770812737,-0.00016717036661416268,0.0,0.0,4.557120475506206e-70,5.947052602378864e-05,5.947052602378864e-05,3.536743465546122e-09,7.662821871935898e-66,1.0,transition
120,64,66,90.29722333128655,-213.60142655787894,1.0712479515867308,10.0,10.0,2,4,182.3465723463119,71.98481592147763,5,1.6838786671500152e-05,0.0,0.0,0.0,0.0,0.0,0.05833149394256105,0.040308736811064005,0.017274365637259405,0.013235921263049899,0.0,0.0,0.058348332729232545,0.040308736811064005,0.017274365637259405,0.013235921263049899,0.0,0.0,2.8354473656829115e-10,0.005500950768726047,0.005502915515436241,3.0282079170028913e-05,5.15262747125445e-08,0.9996429625887073,transition
121,65,72,34.08993108025463,-147.69571922833066,3.4266310581966835,10.0,10.0,2,3,175.29493618526223,40.51585174675167,2,3.876004747178445e-05,0.0,0.0,0.0,0.0,0.0,0.018296958792307333,0.006125847411171887,0.05140170695555666,0.02081973574206681,0.0,0.0,0.01833571883977912,0.006125847411171887,0.05140170695555666,0.02081973574206681,0.0,0.0,1.5023412800149843e-09,0.0034479015818667702,0.0034493214661908086,1.189781857712471e-05,4.355469024097849e-07,0.9995883583661437,transition
122,66,78,71.41607706401064,-208.9199072040436,3.4828179415839813,10.0,10.0,4,4,166.9750579090266,52.789547821163794,3,9.936104711569015e-05,0.0,0.0,0.0,0.0,0.0,0.012456793249218043,0.014407829230336728,-0.016819700057156356,-0.015338506768617642,0.0,0.0,0.012556154296333734,0.014407829230336728,-0.016819700057156356,-0.015338506768617642,0.0,0.0,9.872617683926397e-09,0.0008809293410879444,0.0008834146537475201,7.804214504558509e-07,1.1175519493644251e-05,0.997186697493603,transition
123,66,84,81.95468219493964,-227.4794890310597,1.8647352298357234,10.0,10.0,4,3,169.70054801227286,74.13246879509211,4,7.336297053708209e-05,0.0,0.0,0.0,0.0,0.0,-0.012830022005289326,-0.007206143193962521,0.015043275300517375,0.002024392644195365,0.0,0.0,-0.012756659034752245,-0.007206143193962521,0.015043275300517375,0.002024392644195365,0.0,0.0,5.382125446024775e-09,0.0004469362617331292,0.0004450591468058468,1.980776441555483e-07,1.2093056585067065e-05,1.004217675202845,transition
124,67,69,381.05629655514065,-62.834201488705226,4.87157689794774,10.0,10.0,3,2,509.339895606119,540.0232133412854,24,5.681407884241628e-38,0.0,0.0,0.0,0.0,0.0,-0.0023698307613127796,-0.003002915341496626,0.001118662099910003,0.0011640056375052386,0.0,0.0,-0.0023698307613127796,-0.003002915341496626,0.001118662099910003,0.0011640056375052386,0.0,0.0,3.2278395547122927e-75,1.7239912403379146e-05,1.7239912403379146e-05,2.972145796761861e-10,1.8723062386788073e-70,1.0,remote
125,67,149,371.93537434744877,-46.02434280155709,5.164908685792632,10.0,10.0,3,3,508.6892646033488,534.8117911182105,24,7.072128484398814e-38,0.0,0.0,0.0,0.0,0.0,-0.0003510715885753987,0.00045720276015673316,-0.0030899164558680923,0.0007747774468242026,0.0,0.0,-0.0003510715885753987,0.00045720276015673316,-0.0030899164558680923,0.0007747774468242026,0.0,0.0,5.001500129984506e-75,1.048014942055165e-05,1.048014942055165e-05,1.098335318770891e-10,4.7723557454023774e-70,1.0,remote
126,68,75,293.4380402474026,-78.56851570888153,3.6205153803481203,10.0,10.0,3,2,424.1155174242191,464.55350776704313,21,1.4989161728770945e-26,0.0,0.0,0.0,0.0,0.0,-0.004440289634637166,-0.0028803053055583274,0.0034145265814812,0.0015810340861576384,0.0,0.0,-0.004440289634637166,-0.0028803053055583274,0.0034145265814812,0.0015810340861576384,0.0,0.0,2.2467496933125157e-52,4.217099124992771e-05,4.217099124992771e-05,1.7783925030014797e-09,5.3277137357219863e-48,1.0,transition
127,69,82,400.5144931553924,-76.64897031005796,4.408565056819931,10.0,10.0,2,2,521.3866705196062,563.886768242462,25,9.37080210819425e-40,0.0,0.0,0.0,0.0,0.0,-0.0002519710103380277,-0.001759365374846942,0.0007893541691372136,0.002405123886510625,0.0,0.0,-0.0002519710103380277,-0.001759365374846942,0.0007893541691372136,0.002405123886510625,0.0,0.0,8.781193215093778e-79,9.566556826059362e-06,9.566556826059362e-06,9.151900950622297e-11,9.179053001779859e-74,1.0,remote
128,70,100,245.32942009926703,54.48036474110682,4.618706988368537,10.0,10.0,3,3,467.06192534152996,404.0741127844232,18,4.797353583589169e-32,0.0,0.0,0.0,0.0,0.0,-0.003930461135100294,0.000588196356761326,-0.003550258945027056,2.4630582846690965e-05,0.0,0.0,-0.003930461135100294,0.000588196356761326,-0.003550258945027056,2.4630582846690965e-05,0.0,0.0,2.301460140597584e-63,2.8399444930997184e-05,2.8399444930997184e-05,8.065284723887416e-10,8.1038912774158e-59,1.0,transition
129,71,80,182.7260342659176,-55.10339156440615,2.8159751372841484,10.0,10.0,4,2,346.1082332413327,348.60378295680516,16,6.335895359865427e-18,0.0,0.0,0.0,0.0,0.0,-0.0024808444639991315,0.007267456328400366,-0.004597785119990482,0.006798954005210302,0.0,0.0,-0.002480844463999125,0.007267456328400366,-0.004597785119990482,0.006798954005210302,0.0,0.0,4.014357001116425e-35,0.00012633591431433278,0.00012633591431433276,1.596076324563843e-08,3.1775263771222003e-31,1.0000000000000002,transition
130,71,87,185.78032437619495,-68.74180631102416,4.40718035822897,10.0,10.0,4,3,339.7070684300453,353.8491023825022,16,2.7044302494636263e-17,0.0,0.0,0.0,0.0,0.0,-0.008854533581802838,0.0010014455508941238,0.004638008626874249,-0.001000282196653685,0.0,0.0,-0.00885453358180281,0.0010014455508941238,0.004638008626874249,-0.001000282196653685,0.0,0.0,7.313942974213892e-34,0.0001019173466385821,0.00010191734663858162,1.0387145545848804e-08,7.17634751633648e-30,1.0000000000000049,transition
131,71,125,165.38169676977117,-70.12541084133798,3.271101961403513,10.0,10.0,4,4,323.1629276825223,341.1774645603847,16,1.015161981245739e-15,0.0,0.0,0.0,0.0,0.0,-0.0034318675669617656,0.008006807592749594,-0.0032170040836224873,0.00608847150350044,0.0,0.0,-0.0034318675669607504,0.008006807592749594,-0.0032170040836224873,0.00608847150350044,0.0,0.0,1.030553848166774e-30,0.00012330528334745727,0.0001233052833474503,1.5204192901395006e-08,8.35774283298854e-27,1.0000000000000564,transition
132,72,94,26.49174775971011,-169.2302124454514,2.2454926084629,10.0,10.0,3,4,154.13950954357654,17.68020444060289,1,0.0003881141571741804,0.0,0.0,0.0,0.0,0.0,0.03010868736712357,0.004410785178609011,0.08592124370930604,0.025980485429415234,0.0,0.0,0.03049680152429775,0.004410785178609011,0.08592124370930604,0.025980485429415234,0.0,0.0,1.5063259899902443e-07,0.008983433824565042,0.009006955672806264,8.112525049189695e-05,1.6724030235189597e-05,0.9973884796266691,transition
133,72,155,21.21427165976929,-151.59136038959204,3.085076694913951,10.0,10.0,3,1,164.1855884126705,36.09163718859783,2,0.00013484637895523442,0.0,0.0,0.0,0.0,0.0,-0.028594240526760187,0.006536555038780811,0.015551421494762066,-0.00847925886763115,0.0,0.0,-0.028459394147804955,0.006536555038780811,0.015551421494762066,-0.00847925886763115,0.0,0.0,1.818354591733869e-08,0.0011741016845292745,0.0011664082084871746,1.3605081088262602e-06,1.5589350096329188e-05,1.0065958692558228,transition
134,73,81,108.23515331394329,34.580166803722875,3.123780741319809,10.0,10.0,3,3,367.5259899816151,259.4954375084935,12,4.049901259914516e-20,0.0,0.0,0.0,0.0,0.0,-0.009900344102206598,-0.0023743423659287237,-0.0036860185048458675,-0.0014701102083520888,0.0,0.0,-0.009900344102206598,-0.0023743423659287237,-0.0036860185048458675,-0.0014701102083520888,0.0,0.0,1.6401700215057184e-39,0.00011940227145550816,0.00011940227145550816,1.4256902428734858e-08,1.373650602716449e-35,1.0,transition
135,73,85,99.59991916996228,42.797254230038135,4.30292696913018,10.0,10.0,3,3,370.38626679922663,257.2329433969493,12,2.0156918309977077e-20,0.0,0.0,0.0,0.0,0.0,1.2233565412314753e-05,0.0010346335938306406,-0.001694507342402511,0.005455714320312648,0.0,0.0,1.2233565412314773e-05,0.0010346335938306406,-0.001694507342402511,0.005455714320312648,0.0,0.0,4.063013557550891e-40,3.370679021192613e-05,3.370679021192613e-05,1.1361477063907992e-09,1.2053991293758123e-35,1.0,transition
136,74,92,171.70540015464866,-291.50358052970677,2.7714855531438687,10.0,10.0,3,2,250.71746030258947,191.0238250619098,10,9.449248932710615e-10,0.0,0.0,0.0,0.0,0.0,0.010225423218544928,0.012224095744936703,-0.00966508763625337,-0.01376542845444251,0.0,0.0,0.010225424163469821,0.012224095744936703,-0.00966508763625337,-0.01376542845444251,0.0,0.0,8.92883053923327e-19,0.0005368887363305706,0.0005368887556550854,2.88249535948866e-07,1.6630690147978138e-15,0.9999999640064826,transition
137,74,122,156.47305549469283,-291.4315254232486,1.1088481980717297,10.0,10.0,3,4,235.49435013788937,175.7913099781145,9,1.091544306829201e-08,0.0,0.0,0.0,0.0,0.0,0.00029147641956732716,0.010725403111094458,0.006637742675238898,0.018905849856017704,0.0,0.0,0.00029148733501039545,0.010725403111094458,0.006637742675238898,0.018905849856017704,0.0,0.0,1.1914689737712408e-16,0.0005166100169996106,0.0005166100233629183,2.6688591623903496e-07,2.3063218286305576e-13,0.9999999876825703,transition
138,75,76,312.832405935229,-90.87784518084945,2.3242212523709505,10.0,10.0,2,2,435.70444667755925,487.52438089983013,22,5.561669619045684e-28,0.0,0.0,0.0,0.0,0.0,-0.005018721501651401,-0.0026593329105907416,0.0038097356056327647,0.0010742267268592336,0.0,0.0,-0.005018721501651401,-0.0026593329105907416,0.0038097356056327647,0.0010742267268592336,0.0,0.0,3.0932168951415764e-55,4.792766548601388e-05,4.792766548601388e-05,2.2970611189392463e-09,6.453927734168964e-51,1.0,transition
139,76,99,330.5251949359738,-104.52277717960287,2.5980327313976055,10.0,10.0,2,2,446.0793997716614,509.86758908208276,23,2.702553727931531e-29,0.0,0.0,0.0,0.0,0.0,-0.0029054470364592816,-0.0022098104613692115,0.0035050670294352747,0.001845531313901501,0.0,0.0,-0.0029054470364592816,-0.0022098104613692115,0.0035050670294352747,0.001845531313901501,0.0,0.0,7.303796652356615e-58,2.9016365468272055e-05,2.9016365468272055e-05,8.419494649883309e-10,2.5171300865861203e-53,1.0,transition
140,77,163,360.13227323485467,25.479549387533638,2.1105520705973007,10.0,10.0,2,3,535.808947530457,510.6498704206701,23,6.064079433846024e-42,0.0,0.0,0.0,0.0,0.0,-0.0036395236536208206,-0.005062732597886131,-0.000727603133763775,-0.002122780607305036,0.0,0.0,-0.0036395236536208206,-0.005062732597886131,-0.000727603133763775,-0.002122780607305036,0.0,0.0,3.677305937999432e-83,4.39129976099775e-05,4.39129976099775e-05,1.9283513590938895e-09,8.374071774056958e-79,1.0,remote
141,78,90,53.78266557601894,-192.8124258939993,4.289920161417964,10.0,10.0,4,4,159.6865854838846,28.90674742300562,2,0.00021828963060538967,0.0,0.0,0.0,0.0,0.0,0.0077359905998913335,0.015493233470890004,-0.01016541197239133,-0.016327337894322728,0.0,0.0,0.007954280230496723,0.015493233470890004,-0.01016541197239133,-0.016327337894322728,0.0,0.0,4.765036282983747e-08,0.0006698033972289375,0.0006732284206526013,4.532365063743959e-07,7.077889371284575e-05,0.9949125388670554,transition
142,79,105,314.9552543434106,52.054507562159905,3.877210687516488,10.0,10.0,2,2,516.2440032018292,468.61645971334,21,5.468712105712444e-39,0.0,0.0,0.0,0.0,0.0,-0.00329096657958533,-0.002360260794538387,-0.002267615059860683,-0.0022947149709274593,0.0,0.0,-0.00329096657958533,-0.002360260794538387,-0.002267615059860683,-0.0022947149709274593,0.0,0.0,2.9906812095165836e-77,2.680908690368813e-05,2.680908690368813e-05,7.187271406095024e-10,1.1155475829000186e-72,1.0,remote
143,80,123,200.44458340484078,-52.42156993532697,2.5819815609066517,10.0,10.0,2,2,361.3812696630494,366.52413872444083,17,1.780235816800549e-19,0.0,0.0,0.0,0.0,0.0,-0.006898750145086796,-0.002654762024539885,0.004637990128166331,-0.00017095174475906269,0.0,0.0,-0.006898750145086796,-0.002654762024539885,0.004637990128166331,-0.00017095174475906269,0.0,0.0,3.169239563419518e-38,7.618069189927871e-05,7.618069189927871e-05,5.8034978182528286e-09,4.16016116998476e-34,1.0,transition
144,81,85,110.54976577344584,46.50914974356456,3.8401169873877663,10.0,10.0,3,3,378.99430481472444,268.7948337676092,13,2.389504289149524e-21,0.0,0.0,0.0,0.0,0.0,-0.00425524733823568,-0.006564114838870743,0.00450020060980007,0.0064671348961614465,0.0,0.0,-0.00425524733823568,-0.006564114838870743,0.00450020060980007,0.0064671348961614465,0.0,0.0,5.7097307478639724e-42,0.00012327037282103894,0.00012327037282103894,1.5195584815437936e-08,4.6318759465043777e-38,1.0,transition
145,81,110,130.4182196091583,40.96683560712671,3.094556656921988,10.0,10.0,3,2,384.64046574876727,282.57958723644055,13,5.745098882538405e-22,0.0,0.0,0.0,0.0,0.0,-0.009046276001900732,-0.004628779977162435,-0.0025883182912519896,-0.0023677792277642554,0.0,0.0,-0.009046276001900732,-0.004628779977162435,-0.0025883182912519896,-0.0023677792277642554,0.0,0.0,3.3006161170144027e-43,0.00011556648362780646,0.00011556648362780646,1.3355612138096059e-08,2.8560323143900187e-39,1.0,transition
146,82,97,418.4135798880508,-82.00329121272682,1.611473123825352,10.0,10.0,2,2,535.8692414894467,582.5695426133092,26,5.935920890183136e-42,0.0,0.0,0.0,0.0,0.0,-0.004157443724869011,-0.003355398500531564,-0.0014901504256198876,-0.0017642492061741236,0.0,0.0,-0.004157443724869011,-0.003355398500531564,-0.0014901504256198876,-0.0017642492061741236,0.0,0.0,3.523515681451256e-83,3.387616097528335e-05,3.387616097528335e-05,1.1475942824233104e-09,1.040116583464719e-78,1.0,remote
147,83,86,-22.975438703375005,-241.24989064895186,1.9534173207280006,10.0,10.0,3,3,69.00564096726036,0.0,0,0.20718531430110532,0.0,0.0,0.0,0.0,0.0,0.9478218243809993,0.06188961742478399,1.3463154024084147,0.07098052948621805,0.0,0.0,1.1550071386821046,0.06188961742478399,1.3463154024084147,0.07098052948621805,0.0,0.0,0.04292575446204779,2.719799933846188,3.155475213479885,9.957023822885926,0.013603578401970367,0.8619303749328994,source
148,83,112,-7.962511637318939,-242.25076525137135,2.8865705326645674,10.0,10.0,3,2,81.14135805043043,0.0,0,0.11343758844992784,0.0,0.0,0.0,0.0,0.0,0.03762956637829224,0.0014442496695670454,-0.30724617450279523,-0.017044717361925216,0.0,0.0,0.15106715482822008,0.0014442496695670454,-0.30724617450279523,-0.017044717361925216,0.0,0.0,0.012868086473335202,0.09610880425947635,0.11751410526155145,0.013809564935422996,0.10950248435874713,0.8178490917798057,source
149,84,88,78.79669654902398,-248.2031588035561,2.135975480213414,10.0,10.0,3,2,161.15704663350593,95.09537322599792,5,0.00018676660855914843,0.0,0.0,0.0,0.0,0.0,0.010631943054607157,0.005720535816777401,0.04098295925174629,0.020323758786262587,0.0,0.0,0.010818709663166306,0.005720535816777401,0.04098295925174629,0.020323758786262587,0.0,0.0,3.488176607268618e-08,0.002238420863379925,0.0022424271290394037,5.028479429051903e-06,1.555536214353088e-05,0.9982134243705859,transition
150,84,93,94.33924164491322,-243.55225632907045,3.7777557678880456,10.0,10.0,3,2,177.33236472903675,94.42313564923796,5,3.0565897037013385e-05,0.0,0.0,0.0,0.0,0.0,0.03156246768367163,0.021339285835139745,-0.017751875710636515,-0.011740557710387768,0.0,0.0,0.03159303358070864,0.021339285835139745,-0.017751875710636515,-0.011740557710387768,0.0,0.0,9.342740616773037e-10,0.001904524272833444,0.001906454677382412,3.634569436913277e-06,4.900583647548729e-07,0.9989874374817982,transition
151,85,138,108.17754587783426,63.50686070774175,1.5707855386801377,10.0,10.0,3,2,392.67432661154726,279.6486405844325,13,7.290139387377077e-23,0.0,0.0,0.0,0.0,0.0,-0.0019033793081317109,0.003275586557354326,-0.0044631023781466295,0.0011748778830690948,0.0,0.0,-0.0019033793081317109,0.003275586557354326,-0.0044631023781466295,0.0011748778830690948,0.0,0.0,5.314613228738662e-45,3.565194096328733e-05,3.565194096328733e-05,1.2710608944497252e-09,1.4906939384342067e-40,1.0,transition
152,86,89,-36.603569561139906,-259.0357346535828,3.1946205981128557,10.0,10.0,3,3,47.956960311817966,0.0,0,0.4675319373939748,0.0,0.0,0.0,0.0,0.0,0.3132815760021055,0.02779995326628897,1.773793442269896,0.07606302405339303,0.0,0.0,0.7808135133960803,0.02779995326628897,1.773793442269896,0.07606302405339303,0.0,0.0,0.21858611248336357,3.2510469427318047,3.7625713395713722,14.15694308536391,0.058094875221226944,0.8640492496554657,source
153,86,120,-41.89743681001698,-246.88872316594598,2.836650070467435,10.0,10.0,3,2,50.803613547488375,0.0,0,0.426038524390009,0.0,0.0,0.0,0.0,0.0,1.7160395827276584,0.07162985122834845,-0.5922389680462202,-0.0262205662111508,0.0,0.0,2.1420781071176673,0.07162985122834845,-0.5922389680462202,-0.0262205662111508,0.0,0.0,0.18150882426441628,3.3013571984399954,4.94506396594469,24.453657627284624,0.03670505083744481,0.6676065711536887,source
