upstream_hotspot,downstream_hotspot,upstream_geodesic_nm,downstream_geodesic_nm,upstream_steps,downstream_steps,upstream_M4,downstream_M4,ratio,delta_log10_M4,upstream_particles,downstream_particles,upstream_coordination,downstream_coordination,upstream_gap_nm,downstream_gap_nm,near_branch,downstream_class
89,91,572.5889541841094,580.6638400806862,26,27,9.308615481023922e-10,2.5551575169548994e-09,2.7449383016880606,0.43853258720594473,"[44, 45]","[45, 49]","[3, 3]","[3, 3]",4.262872422200189,1.9806031091738916,True,transition
89,92,572.5889541841094,595.7531519704781,26,27,9.308615481023922e-10,1.793535858120613e-09,1.9267482492716834,0.2848249730391322,"[44, 45]","[45, 79]","[3, 3]","[3, 2]",4.262872422200189,3.0031896845764514,True,transition
90,91,568.5324038695861,580.6638400806862,26,27,2.7528283357335723e-09,2.5551575169548994e-09,0.9281935541665377,-0.03236145186142333,"[44, 49]","[45, 49]","[3, 3]","[3, 3]",3.467222600103476,1.9806031091738916,True,transition
90,98,568.5324038695861,592.1379456100192,26,27,2.7528283357335723e-09,1.540494648827153e-09,0.5596043272406388,-0.25211893590739853,"[44, 49]","[49, 50]","[3, 3]","[3, 2]",3.467222600103476,4.377467757535918,True,transition
91,92,580.6638400806862,595.7531519704781,27,27,2.5551575169548994e-09,1.793535858120613e-09,0.7019277074777188,-0.15370761416681258,"[45, 49]","[45, 79]","[3, 3]","[3, 2]",1.9806031091738916,3.0031896845764514,True,transition
91,98,580.6638400806862,592.1379456100192,27,27,2.5551575169548994e-09,1.540494648827153e-09,0.6028961575187084,-0.21975748404597528,"[45, 49]","[49, 50]","[3, 3]","[3, 2]",1.9806031091738916,4.377467757535918,True,transition
92,142,595.7531519704781,618.160121333882,27,28,1.793535858120613e-09,7.187271406095024e-10,0.40073196047645954,-0.3971460189223316,"[45, 79]","[79, 105]","[3, 2]","[2, 2]",3.0031896845764514,3.877210687516488,True,remote
94,93,614.4276790552589,620.5712649317784,28,28,3.309458041177801e-09,7.909380525320847e-10,0.23899322568555612,-0.6216144090480035,"[46, 117]","[46, 48]","[3, 3]","[3, 3]",1.8828900397862576,5.369610398436091,True,transition
93,96,620.5712649317784,644.2987318165135,28,29,7.909380525320847e-10,2.921257395889617e-09,3.6934085881158376,0.5674273546990519,"[46, 48]","[48, 63]","[3, 3]","[3, 2]",5.369610398436091,2.80325729161072,True,transition
93,97,620.5712649317784,638.0749939681226,28,29,7.909380525320847e-10,2.172096895640984e-10,0.27462288464783047,-0.5612632753215478,"[46, 48]","[48, 126]","[3, 3]","[3, 3]",5.369610398436091,5.622461476312871,True,transition
117,94,600.0121792268635,614.4276790552589,27,28,5.539947280448115e-10,3.309458041177801e-09,5.973807824593785,0.7762512473841265,"[61, 117]","[46, 117]","[3, 3]","[3, 3]",5.833763039491924,1.8828900397862576,True,transition
94,197,614.4276790552589,624.607446148185,28,28,3.309458041177801e-09,1.4427688514259188e-09,0.4359532084934525,-0.3605601217030007,"[46, 117]","[117, 126]","[3, 3]","[3, 3]",1.8828900397862576,3.3825481333235956,True,transition
107,95,126.6156315069239,149.5436616205417,6,7,9.255282590251927e-05,1.5699337997008277e-05,0.16962570125674514,-0.7705083438934134,"[55, 58]","[47, 55]","[3, 4]","[2, 3]",2.952129439124871,2.970979785075425,True,source
108,95,133.38433253605552,149.5436616205417,8,7,1.1112562114213935e-05,1.5699337997008277e-05,1.4127559275396497,0.1500671381552911,"[55, 199]","[47, 55]","[3, 4]","[2, 3]",2.26872341133069,2.970979785075425,True,source
97,96,638.0749939681226,644.2987318165135,29,29,2.172096895640984e-10,2.921257395889617e-09,13.449019708798748,1.1286906300205997,"[48, 126]","[48, 63]","[3, 3]","[3, 2]",5.622461476312871,2.80325729161072,True,transition
96,119,644.2987318165135,666.5481768728687,29,30,2.921257395889617e-09,3.536743465546122e-09,1.2106921733506026,0.0830337348777845,"[48, 63]","[63, 67]","[3, 2]","[2, 3]",2.80325729161072,1.7514159879434956,True,transition
197,97,624.607446148185,638.0749939681226,28,29,1.4427688514259188e-09,2.172096895640984e-10,0.1505505815082059,-0.8223175626665505,"[117, 126]","[48, 126]","[3, 3]","[3, 3]",3.3825481333235956,5.622461476312871,True,transition
97,208,638.0749939681226,646.9019114654717,29,29,2.172096895640984e-10,1.7646333810240437e-09,8.124100653913517,0.9097752954772825,"[48, 126]","[126, 144]","[3, 3]","[3, 2]",5.622461476312871,2.9437415250790764,True,transition
98,99,592.1379456100192,615.3414443003772,27,28,1.540494648827153e-09,1.7228345138697147e-09,1.1183644910298034,0.04858336942214269,"[49, 50]","[50, 57]","[3, 2]","[2, 2]",4.377467757535918,3.1952386518121862,True,transition
99,110,615.3414443003772,638.106455608958,28,29,1.7228345138697147e-09,2.0222559289699383e-09,1.1737958072523655,0.06959255389930136,"[50, 57]","[57, 77]","[2, 2]","[2, 2]",3.1952386518121862,2.8110110313244405,False,remote
100,101,288.756600494825,298.3955268970099,15,15,8.385422280911002e-09,4.2175729761446716e-07,50.29648877368725,1.70153766777087,"[51, 150]","[51, 151]","[3, 3]","[3, 2]",3.068758093096978,3.5003998493329753,True,transition
101,232,298.3955268970099,318.3378680329732,15,16,4.2175729761446716e-07,9.624703151441623e-09,0.022820478047162723,-1.6416752621496058,"[51, 151]","[151, 165]","[3, 2]","[2, 1]",3.5003998493329753,3.9674456027046823,True,transition
102,161,356.0546877147582,376.78716171938794,17,18,3.3478526088957127e-07,1.4315200747304286e-08,0.04275935179842385,-1.368968887011001,"[52, 91]","[91, 104]","[2, 2]","[2, 2]",1.4214536977109589,2.8037476864170827,False,transition
104,103,480.11249632344,480.5831074470795,22,22,1.581480117763075e-08,7.41643857769115e-08,4.689555369296286,0.6711316679144346,"[53, 125]","[53, 71]","[4, 4]","[4, 4]",3.5199486602885095,1.217259714972986,True,transition
105,103,473.04124098184764,480.5831074470795,22,22,5.556017257318021e-09,7.41643857769115e-08,13.34848009682242,1.1254318182742709,"[53, 166]","[53, 71]","[4, 2]","[4, 4]",4.238056866566151,1.217259714972986,True,transition
103,129,480.5831074470795,498.1474445773469,22,23,7.41643857769115e-08,1.596076324563843e-08,0.2152079206001765,-0.6671417487600723,"[53, 71]","[71, 80]","[4, 4]","[4, 2]",1.217259714972986,2.8159751372841484,True,transition
103,130,480.5831074470795,503.39276400304396,22,23,7.41643857769115e-08,1.0387145545848804e-08,0.14005570783116333,-0.8536991872398058,"[53, 71]","[71, 87]","[4, 4]","[4, 3]",1.217259714972986,4.40718035822897,True,transition
103,131,480.5831074470795,490.72112618092643,22,23,7.41643857769115e-08,1.5204192901395006e-08,0.20500665841323937,-0.6882320332605013,"[53, 71]","[71, 125]","[4, 4]","[4, 4]",1.217259714972986,3.271101961403513,True,transition
105,104,473.04124098184764,480.11249632344,22,22,5.556017257318021e-09,1.581480117763075e-08,2.846427655853756,0.4543001503598365,"[53, 166]","[53, 125]","[4, 2]","[4, 4]",4.238056866566151,3.5199486602885095,True,transition
104,131,480.11249632344,490.72112618092643,22,23,1.581480117763075e-08,1.5204192901395006e-08,0.9613900757032964,-0.017100365346066734,"[53, 125]","[71, 125]","[4, 4]","[4, 4]",3.5199486602885095,3.271101961403513,True,transition
104,206,480.11249632344,500.444367917938,22,23,1.581480117763075e-08,3.6487333654945725e-08,2.3071636023192785,0.36307839168852957,"[53, 125]","[125, 128]","[4, 4]","[4, 2]",3.5199486602885095,1.9073302725366865,True,transition
104,207,480.11249632344,484.8012153119919,22,23,1.581480117763075e-08,2.131755841195314e-08,1.3479498207100933,0.12967372528955556,"[53, 125]","[125, 166]","[4, 4]","[4, 2]",3.5199486602885095,3.0840084594277606,True,transition
105,207,473.04124098184764,484.8012153119919,22,23,5.556017257318021e-09,2.131755841195314e-08,3.8368416483723213,0.5839738756493921,"[53, 166]","[125, 166]","[4, 2]","[4, 2]",4.238056866566151,3.0840084594277606,True,transition
106,126,591.7969042822185,614.0971693875849,27,28,9.699875932056947e-09,1.7783925030014797e-09,0.1833417783338962,-0.7367385605017378,"[54, 68]","[68, 75]","[3, 3]","[3, 2]",1.8702977279876727,3.6205153803481203,True,transition
107,108,126.6156315069239,133.38433253605552,6,8,9.255282590251927e-05,1.1112562114213935e-05,0.12006723734095572,-0.9205754820487044,"[55, 58]","[55, 199]","[3, 4]","[3, 4]",2.952129439124871,2.26872341133069,True,source
111,107,110.81816575841925,126.6156315069239,6,6,1.743578222879367e-06,9.255282590251927e-05,53.08211853533957,1.724948247460055,"[58, 59]","[55, 58]","[4, 3]","[3, 4]",5.477407164367747,2.952129439124871,True,source
112,107,104.13272101339376,126.6156315069239,5,6,0.0014542787541612374,9.255282590251927e-05,0.06364173693502082,-1.1962579759299032,"[58, 62]","[55, 58]","[4, 3]","[3, 4]",2.4955788614805137,2.952129439124871,True,source
113,107,121.90826781649308,126.6156315069239,7,6,3.718055892384083e-05,9.255282590251927e-05,2.4892801125475486,0.3960737694446291,"[58, 199]","[55, 58]","[4, 4]","[3, 4]",3.469867272522233,2.952129439124871,True,source
113,108,121.90826781649308,133.38433253605552,7,8,3.718055892384083e-05,1.1112562114213935e-05,0.2988809860813675,-0.5245017126040754,"[58, 199]","[55, 199]","[4, 4]","[3, 4]",3.469867272522233,2.26872341133069,True,source
115,108,117.92491776904694,133.38433253605552,6,8,0.0004799484103034503,1.1112562114213935e-05,0.023153659592679867,-1.635380356037077,"[59, 199]","[55, 199]","[3, 4]","[3, 4]",2.180204116147685,2.26872341133069,True,source
165,108,132.86419956236827,133.38433253605552,7,8,1.4881182910891896e-05,1.1112562114213935e-05,0.7467526056735976,-0.12682325332016386,"[94, 199]","[55, 199]","[4, 4]","[3, 4]",1.881727902106551,2.26872341133069,True,source
109,177,482.15450600985736,505.2158872618364,22,23,4.640432727101723e-09,1.693425764974251e-09,0.364928416068627,-0.437792317886899,"[56, 102]","[102, 107]","[3, 3]","[3, 2]",3.0219493959359838,3.6919012249683156,True,transition
109,178,482.15450600985736,503.17533282259797,22,23,4.640432727101723e-09,3.2240279769711754e-09,0.6947688214811829,-0.1581596792325637,"[56, 102]","[102, 119]","[3, 3]","[3, 3]",3.0219493959359838,2.7566548688974706,True,transition
110,140,638.106455608958,660.193532041212,29,30,2.0222559289699383e-09,1.9283513590938895e-09,0.9535644482328801,-0.020649949114013143,"[57, 77]","[77, 163]","[2, 2]","[2, 3]",2.8110110313244405,2.1105520705973007,True,remote
112,111,104.13272101339376,110.81816575841925,5,6,0.0014542787541612374,1.743578222879367e-06,0.0011989298598293727,-2.9212062233899583,"[58, 62]","[58, 59]","[4, 3]","[4, 3]",2.4955788614805137,5.477407164367747,True,source
111,113,110.81816575841925,121.90826781649308,6,7,1.743578222879367e-06,3.718055892384083e-05,21.324284988166685,1.328874478015426,"[58, 59]","[58, 199]","[4, 3]","[4, 4]",5.477407164367747,3.469867272522233,True,source
114,111,99.57037632767899,110.81816575841925,5,6,0.013238844332701312,1.743578222879367e-06,0.00013170169382327042,-3.880408639515291,"[59, 62]","[58, 59]","[3, 3]","[4, 3]",1.3030625699531662,5.477407164367747,True,source
111,115,110.81816575841925,117.92491776904694,6,6,1.743578222879367e-06,0.0004799484103034503,275.2663482518481,2.439753121448428,"[58, 59]","[59, 199]","[4, 3]","[3, 4]",5.477407164367747,2.180204116147685,True,source
112,113,104.13272101339376,121.90826781649308,5,7,0.0014542787541612374,3.718055892384083e-05,0.025566322011824277,-1.5923317453745325,"[58, 62]","[58, 199]","[4, 3]","[4, 4]",2.4955788614805137,3.469867272522233,True,source
114,112,99.57037632767899,104.13272101339376,5,5,0.013238844332701312,0.0014542787541612374,0.1098493733753647,-0.9592024161253329,"[59, 62]","[58, 62]","[3, 3]","[4, 3]",1.3030625699531662,2.4955788614805137,True,source
118,112,81.16737984050741,104.13272101339376,4,5,0.023289747326236943,0.0014542787541612374,0.062442873844446016,-1.2045171173638896,"[62, 83]","[58, 62]","[3, 3]","[4, 3]",3.440054383086615,2.4955788614805137,True,source
115,113,117.92491776904694,121.90826781649308,6,7,0.0004799484103034503,3.718055892384083e-05,0.07746782388618226,-1.1108786434330018,"[59, 199]","[58, 199]","[3, 4]","[4, 4]",2.180204116147685,3.469867272522233,True,source
113,165,121.90826781649308,132.86419956236827,7,7,3.718055892384083e-05,1.4881182910891896e-05,0.400240968441973,-0.39767845928391155,"[58, 199]","[94, 199]","[4, 4]","[4, 4]",3.469867272522233,1.881727902106551,True,source
114,115,99.57037632767899,117.92491776904694,5,6,0.013238844332701312,0.0004799484103034503,0.03625304431731463,-1.4406555180668634,"[59, 62]","[59, 199]","[3, 3]","[3, 4]",1.3030625699531662,2.180204116147685,True,source
118,114,81.16737984050741,99.57037632767899,4,5,0.023289747326236943,0.013238844332701312,0.5684408743149894,-0.24531470123855667,"[62, 83]","[59, 62]","[3, 3]","[3, 3]",3.440054383086615,1.3030625699531662,True,source
115,165,117.92491776904694,132.86419956236827,6,7,0.0004799484103034503,1.4881182910891896e-05,0.031005796855297797,-1.5085571027169131,"[59, 199]","[94, 199]","[3, 4]","[4, 4]",2.180204116147685,1.881727902106551,True,source
136,116,339.8689694449753,344.5198053515114,17,17,2.88249535948866e-07,3.0201387054388625e-09,0.010477514544809604,-1.9797417276092537,"[74, 92]","[60, 74]","[3, 2]","[2, 3]",2.7714855531438687,4.962888139958778,True,transition
137,116,324.63645436118,344.5198053515114,16,17,2.6688591623903496e-07,3.0201387054388625e-09,0.011316216112107959,-1.946298767171238,"[74, 122]","[60, 74]","[3, 4]","[2, 3]",1.1088481980717297,4.962888139958778,True,transition
117,197,600.0121792268635,624.607446148185,27,28,5.539947280448115e-10,1.4427688514259188e-09,2.604300688054952,0.4156911256811258,"[61, 117]","[117, 126]","[3, 3]","[3, 3]",5.833763039491924,3.3825481333235956,True,transition
147,118,60.639042394669964,81.16737984050741,3,4,9.957023822885926,0.023289747326236943,0.0023390269763848654,-2.6309647693718947,"[83, 86]","[62, 83]","[3, 3]","[3, 3]",1.9534173207280006,3.440054383086615,True,source
148,118,75.68529538538121,81.16737984050741,4,4,0.013809564935422996,0.023289747326236943,1.6864939217959196,0.22698478031013053,"[83, 112]","[62, 83]","[3, 2]","[3, 3]",2.8865705326645674,3.440054383086615,True,source
119,124,666.5481768728687,689.5668749618271,30,31,3.536743465546122e-09,2.972145796761861e-10,0.0840362278382812,-1.075533450147411,"[63, 67]","[67, 69]","[2, 3]","[3, 2]",1.7514159879434956,4.87157689794774,True,remote
119,125,666.5481768728687,684.3554527387522,30,31,3.536743465546122e-09,1.098335318770891e-10,0.031054989695196704,-1.507868610527912,"[63, 67]","[67, 149]","[2, 3]","[3, 3]",1.7514159879434956,5.164908685792632,True,remote
122,120,201.63469220422928,220.82996030454314,10,12,7.804214504558509e-07,3.0282079170028913e-05,38.802212768935156,1.5888564927575197,"[66, 78]","[64, 66]","[4, 4]","[2, 4]",3.4828179415839813,1.0712479515867308,True,transition
120,123,220.82996030454314,222.9776131781576,12,11,3.0282079170028913e-05,1.980776441555483e-07,0.006541084680591936,-2.184350228474555,"[64, 66]","[66, 84]","[2, 4]","[4, 3]",1.0712479515867308,1.8647352298357234,True,transition
132,121,150.54440400297116,173.38005130911995,8,9,8.112525049189695e-05,1.189781857712471e-05,0.14665986859804028,-0.8336887084524469,"[72, 94]","[65, 72]","[3, 4]","[2, 3]",2.2454926084629,3.4266310581966835,True,transition
133,121,168.9558367509661,173.38005130911995,9,9,1.3605081088262602e-06,1.189781857712471e-05,8.74512875001474,0.941766207755157,"[72, 155]","[65, 72]","[3, 1]","[2, 3]",3.085076694913951,3.4266310581966835,True,transition
122,123,201.63469220422928,222.9776131781576,10,11,7.804214504558509e-07,1.980776441555483e-07,0.2538085595159506,-0.5954937357170356,"[66, 78]","[66, 84]","[4, 4]","[4, 3]",3.4828179415839813,1.8647352298357234,True,transition
141,122,177.75189180607111,201.63469220422928,9,10,4.532365063743959e-07,7.804214504558509e-07,1.7218856810514374,0.2360043145179773,"[78, 90]","[66, 78]","[4, 4]","[4, 4]",4.289920161417964,3.4828179415839813,True,transition
123,149,222.9776131781576,243.94051760906342,11,12,1.980776441555483e-07,5.028479429051903e-06,25.386405671823777,1.4046012157459336,"[66, 84]","[84, 88]","[4, 3]","[3, 2]",1.8647352298357234,2.135975480213414,True,transition
123,150,222.9776131781576,243.26828003230347,11,12,1.980776441555483e-07,3.634569436913277e-06,18.349215795696196,1.2636175082132066,"[66, 84]","[84, 93]","[4, 3]","[3, 2]",1.8647352298357234,3.7777557678880456,True,transition
125,124,684.3554527387522,689.5668749618271,31,31,1.098335318770891e-10,2.972145796761861e-10,2.7060459096297538,0.43233516038050107,"[67, 149]","[67, 69]","[3, 3]","[3, 2]",5.164908685792632,4.87157689794774,True,remote
124,127,689.5668749618271,713.4304298630037,31,32,2.972145796761861e-10,9.151900950622297e-11,0.3079223421876965,-0.5115587984732097,"[67, 69]","[69, 82]","[3, 2]","[2, 2]",4.87157689794774,4.408565056819931,True,remote
226,125,668.604201446997,684.3554527387522,30,31,2.6084301939921925e-10,1.098335318770891e-10,0.4210713866526338,-0.3756442694823176,"[144, 149]","[67, 149]","[2, 3]","[3, 3]",4.271944377385594,5.164908685792632,True,remote
125,231,684.3554527387522,691.8881989660945,31,31,1.098335318770891e-10,4.235884915697177e-10,3.8566409031054465,0.5862092030195085,"[67, 149]","[149, 194]","[3, 3]","[3, 1]",5.164908685792632,3.4610789204311168,True,remote
126,138,614.0971693875849,637.0680425203719,28,29,1.7783925030014797e-09,2.2970611189392463e-09,1.2916502487850035,0.11114493193629825,"[68, 75]","[75, 76]","[3, 2]","[2, 2]",3.6205153803481203,2.3242212523709505,True,transition
127,146,713.4304298630037,732.1132042338509,32,33,9.151900950622297e-11,1.1475942824233104e-09,12.539408901112266,1.0982770646417714,"[69, 82]","[82, 97]","[2, 2]","[2, 2]",4.408565056819931,1.611473123825352,False,remote
128,173,553.617774404965,576.2332352980724,25,26,8.065284723887416e-10,1.714561726003551e-09,2.1258539341152276,0.3275334211529372,"[70, 100]","[100, 161]","[3, 3]","[3, 1]",4.618706988368537,1.1460749872691167,True,transition
128,174,553.617774404965,574.7400491344919,25,26,8.065284723887416e-10,2.516419750866738e-09,3.120063131080436,0.49416338158334233,"[70, 100]","[100, 184]","[3, 3]","[3, 2]",4.618706988368537,3.828349460803004,True,transition
129,130,498.1474445773469,503.39276400304396,23,23,1.596076324563843e-08,1.0387145545848804e-08,0.6507925332886121,-0.1865574384797334,"[71, 80]","[71, 87]","[4, 2]","[4, 3]",2.8159751372841484,4.40718035822897,True,transition
131,129,490.72112618092643,498.1474445773469,23,23,1.5204192901395006e-08,1.596076324563843e-08,1.049760638341678,0.021090284500429,"[71, 125]","[71, 80]","[4, 4]","[4, 2]",3.271101961403513,2.8159751372841484,True,transition
129,143,498.1474445773469,516.0678003449825,23,24,1.596076324563843e-08,5.8034978182528286e-09,0.363610294127929,-0.439363830016433,"[71, 80]","[80, 123]","[4, 2]","[2, 2]",2.8159751372841484,2.5819815609066517,True,transition
131,130,490.72112618092643,503.39276400304396,23,23,1.5204192901395006e-08,1.0387145545848804e-08,0.6831763851730511,-0.16546715397930442,"[71, 125]","[71, 87]","[4, 4]","[4, 3]",3.271101961403513,4.40718035822897,True,transition
130,154,503.39276400304396,526.7329646423665,23,24,1.0387145545848804e-08,1.645977178873973e-08,1.584628973964636,0.19992759247023525,"[71, 87]","[87, 95]","[4, 3]","[3, 3]",4.40718035822897,2.2881504299093827,True,transition
130,155,503.39276400304396,521.3131197706796,23,24,1.0387145545848804e-08,3.298011190810281e-08,3.1750890331254893,0.5017559079123957,"[71, 87]","[87, 123]","[4, 3]","[3, 2]",4.40718035822897,1.0891743032752714,True,transition
131,206,490.72112618092643,500.444367917938,23,23,1.5204192901395006e-08,3.6487333654945725e-08,2.399820489754373,0.3801787570345963,"[71, 125]","[125, 128]","[4, 4]","[4, 2]",3.271101961403513,1.9073302725366865,True,transition
207,131,484.8012153119919,490.72112618092643,23,23,2.131755841195314e-08,1.5204192901395006e-08,0.7132239352922208,-0.14677409063562238,"[125, 166]","[71, 125]","[4, 2]","[4, 4]",3.0840084594277606,3.271101961403513,True,transition
132,133,150.54440400297116,168.9558367509661,8,9,8.112525049189695e-05,1.3605081088262602e-06,0.016770464196744172,-1.7754549162076039,"[72, 94]","[72, 155]","[3, 4]","[3, 1]",2.2454926084629,3.085076694913951,True,transition
132,159,150.54440400297116,155.10717976939523,8,8,8.112525049189695e-05,1.1775392080045173e-05,0.1451507638946685,-0.838180674235571,"[72, 94]","[90, 94]","[3, 4]","[4, 4]",2.2454926084629,2.7369723913051693,True,transition
164,132,150.47567691513873,150.54440400297116,8,8,4.859615835561222e-05,8.112525049189695e-05,1.669375795062781,0.22255411220411303,"[94, 101]","[72, 94]","[4, 4]","[3, 4]",2.300008478232524,2.2454926084629,True,transition
165,132,132.86419956236827,150.54440400297116,7,8,1.4881182910891896e-05,8.112525049189695e-05,5.451532380031391,0.7365185959737476,"[94, 199]","[72, 94]","[4, 4]","[3, 4]",1.881727902106551,2.2454926084629,True,transition
135,134,406.776605017491,409.0390991290352,19,19,1.1361477063907992e-09,1.4256902428734858e-08,12.548458575007615,1.0985903813164533,"[73, 85]","[73, 81]","[3, 3]","[3, 3]",4.30292696913018,3.123780741319809,True,transition
134,144,409.0390991290352,418.33849538815093,19,20,1.4256902428734858e-08,1.5195584815437936e-08,1.0658405562775795,0.027692241549903407,"[73, 81]","[81, 85]","[3, 3]","[3, 3]",3.123780741319809,3.8401169873877663,True,transition
134,145,409.0390991290352,432.12324885698223,19,20,1.4256902428734858e-08,1.3355612138096059e-08,0.9367821800602181,-0.028361379224253493,"[73, 81]","[81, 110]","[3, 3]","[3, 2]",3.123780741319809,3.094556656921988,True,transition
135,144,406.776605017491,418.33849538815093,19,20,1.1361477063907992e-09,1.5195584815437936e-08,13.374656068012278,1.1262826228663567,"[73, 85]","[81, 85]","[3, 3]","[3, 3]",4.30292696913018,3.8401169873877663,True,transition
135,151,406.776605017491,429.1923022049742,19,20,1.1361477063907992e-09,1.2710608944497252e-09,1.1187461694461407,0.04873156131502826,"[73, 85]","[85, 138]","[3, 3]","[3, 2]",4.30292696913018,1.5707855386801377,True,transition
137,136,324.63645436118,339.8689694449753,16,17,2.6688591623903496e-07,2.88249535948866e-07,1.0800477597727445,0.03344296043801564,"[74, 122]","[74, 92]","[3, 4]","[3, 2]",1.1088481980717297,2.7714855531438687,True,transition
136,162,339.8689694449753,362.0993828908855,17,18,2.88249535948866e-07,8.610882169835699e-08,0.29873013122086084,-0.5247209703554159,"[74, 92]","[92, 145]","[3, 2]","[2, 3]",2.7714855531438687,3.0786156212651328,True,transition
188,137,311.3466454064709,324.63645436118,15,16,9.31722587927322e-07,2.6688591623903496e-07,0.28644353984455845,-0.5429609679387104,"[111, 122]","[74, 122]","[3, 4]","[3, 4]",2.2675478428532188,1.1088481980717297,True,transition
137,204,324.63645436118,333.346516847983,16,16,2.6688591623903496e-07,5.086739396803613e-07,1.905960220189252,0.28011383211941915,"[74, 122]","[122, 132]","[3, 4]","[4, 2]",1.1088481980717297,1.9686643077217312,True,transition
205,137,319.90633425484845,324.63645436118,16,16,2.329140028685872e-06,2.6688591623903496e-07,0.11458560367863117,-0.9408699428893427,"[122, 135]","[74, 122]","[4, 2]","[3, 4]",1.3246304703985565,1.1088481980717297,True,transition
138,139,637.0680425203719,659.4112507026246,29,30,2.2970611189392463e-09,8.419494649883309e-10,0.36653333167605595,-0.43588652551189044,"[75, 76]","[76, 99]","[2, 2]","[2, 2]",2.3242212523709505,2.5980327313976055,False,transition
139,172,659.4112507026246,682.6088371983453,30,31,8.419494649883309e-10,1.4608603567445924e-10,0.17350926836978742,-0.7606773214820666,"[76, 99]","[99, 129]","[2, 2]","[2, 3]",2.5980327313976055,3.9971275145966665,True,transition
140,241,660.193532041212,683.033655307027,30,31,1.9283513590938895e-09,3.5542028438685276e-10,0.18431303129003457,-0.7344439582302834,"[77, 163]","[163, 193]","[2, 3]","[3, 2]",2.1105520705973007,3.968195564641171,True,remote
140,242,660.193532041212,681.3587441467824,30,31,1.9283513590938895e-09,2.0930186120041286e-10,0.10853927642043483,-0.9644130779809745,"[77, 163]","[163, 197]","[2, 3]","[3, 2]",2.1105520705973007,3.9848618095656327,True,remote
159,141,155.10717976939523,177.75189180607111,8,9,1.1775392080045173e-05,4.532365063743959e-07,0.038490141414693105,-1.4146504932829602,"[90, 94]","[78, 90]","[4, 4]","[4, 4]",2.7369723913051693,4.289920161417964,True,transition
160,141,161.84416311079133,177.75189180607111,9,9,8.022285168546576e-05,4.532365063743959e-07,0.00564971821434902,-2.247973212535449,"[90, 101]","[78, 90]","[4, 4]","[4, 4]",4.342948250802433,4.289920161417964,True,transition
142,182,618.160121333882,640.0244596420999,28,29,7.187271406095024e-10,1.3561553968928236e-09,1.8868849112095067,0.27574541158468496,"[79, 105]","[105, 109]","[2, 2]","[2, 3]",3.877210687516488,2.3620911488270018,True,remote
143,155,516.0678003449825,521.3131197706796,24,24,5.8034978182528286e-09,3.298011190810281e-08,5.682799053421827,0.7545622994490951,"[80, 123]","[87, 123]","[2, 2]","[3, 2]",2.5819815609066517,1.0891743032752714,True,transition
144,145,418.33849538815093,432.12324885698223,20,20,1.5195584815437936e-08,1.3355612138096059e-08,0.8789139937890013,-0.05605362077415688,"[81, 85]","[81, 110]","[3, 3]","[3, 2]",3.8401169873877663,3.094556656921988,True,transition
144,151,418.33849538815093,429.1923022049742,20,20,1.5195584815437936e-08,1.2710608944497252e-09,0.08364672435366834,-1.0775510615513284,"[81, 85]","[85, 138]","[3, 3]","[3, 2]",3.8401169873877663,1.5707855386801377,True,transition
146,169,732.1132042338509,748.0505669949171,33,34,1.1475942824233104e-09,5.656050926059981e-12,0.004928615463399151,-2.3072750647096547,"[82, 97]","[97, 98]","[2, 2]","[2, 3]",1.611473123825352,4.471159596851464,True,remote
147,148,60.639042394669964,75.68529538538121,3,4,9.957023822885926,0.013809564935422996,0.0013869169323148668,-2.8579495496820253,"[83, 86]","[83, 112]","[3, 3]","[3, 2]",1.9534173207280006,2.8865705326645674,True,source
152,147,38.23229792713454,60.639042394669964,2,3,14.15694308536391,9.957023822885926,0.7033314863842286,-0.15283993987816558,"[86, 89]","[83, 86]","[3, 3]","[3, 3]",3.1946205981128557,1.9534173207280006,True,source
153,147,41.546042232669535,60.639042394669964,2,3,24.453657627284624,9.957023822885926,0.40717932567176335,-0.39021428119834106,"[86, 120]","[83, 86]","[3, 2]","[3, 3]",2.836650070467435,1.9534173207280006,True,source
148,190,75.68529538538121,97.14416766058673,4,5,0.013809564935422996,0.0005596352660899498,0.040525191684672564,-1.392274922256161,"[83, 112]","[112, 115]","[3, 2]","[2, 2]",2.8865705326645674,3.5682046277630484,True,source
150,149,243.26828003230347,243.94051760906342,12,12,3.634569436913277e-06,5.028479429051903e-06,1.383514475740056,0.14098370753272685,"[84, 93]","[84, 88]","[3, 2]","[3, 2]",3.7777557678880456,2.135975480213414,True,transition
149,156,243.94051760906342,263.8952005443957,12,13,5.028479429051903e-06,2.7273317569819087e-06,0.5423770337459917,-0.2656987083898009,"[84, 88]","[88, 114]","[3, 2]","[2, 2]",2.135975480213414,1.627886205129613,True,transition
150,163,243.26828003230347,266.27422222749027,12,13,3.634569436913277e-06,4.440993007230615e-06,1.221875956510053,0.08702711905089713,"[84, 93]","[93, 106]","[3, 2]","[2, 2]",3.7777557678880456,2.6239719303016678,True,transition
151,220,429.1923022049742,449.0805604650879,20,21,1.2710608944497252e-09,5.207309502043766e-09,4.096821422783322,0.6124470338115618,"[85, 138]","[138, 192]","[3, 2]","[2, 1]",1.5707855386801377,3.498936135995809,True,transition
