particle_id,field,x_real,x_imag,y_real,y_imag,z_real,z_imag
84,incident,8.643296917096844e-05,0.0,0.0,0.0,0.0,0.0
84,scattered,0.011729254808080573,0.006598724574663951,0.004949671772957128,0.001679991775536635,0.0,0.0
84,total,0.011815687777251541,0.006598724574663951,0.004949671772957128,0.001679991775536635,0.0,0.0
85,incident,1.129486383121816e-21,0.0,0.0,0.0,0.0,0.0
85,scattered,-0.0017685595467496359,-0.0013547883499054943,6.252464722898181e-05,0.0020037549371447624,0.0,0.0
85,total,-0.0017685595467496359,-0.0013547883499054943,6.252464722898181e-05,0.0020037549371447624,0.0,0.0
86,incident,0.3263147927450115,0.0,0.0,0.0,0.0,0.0
86,scattered,0.23614619987430263,0.016544519627361684,0.18456338800246402,0.009251011244454467,0.0,0.0
86,total,0.5624609926193141,0.016544519627361684,0.18456338800246402,0.009251011244454467,0.0,0.0
87,incident,8.117644318726586e-18,0.0,0.0,0.0,0.0,0.0
87,scattered,-0.002548182272277946,0.001581378673840077,0.0009327565576400074,0.002209088042050584,0.0,0.0
87,total,-0.0025481822722779376,0.001581378673840077,0.0009327565576400074,0.002209088042050584,0.0,0.0
88,incident,0.00037217283263542614,0.0,0.0,0.0,0.0,0.0
88,scattered,0.01778863653231601,0.00700286994526175,0.0007224496225227985,0.0014363700929196862,0.0,0.0
88,total,0.018160809364951437,0.00700286994526175,0.0007224496225227985,0.0014363700929196862,0.0,0.0
89,incident,0.6128674916358509,0.0,0.0,0.0,0.0,0.0
89,scattered,0.22339095040543244,0.013101254700222928,0.16001821457881746,0.008211195976803509,0.0,0.0
89,total,0.8362584420412833,0.013101254700222928,0.16001821457881746,0.008211195976803509,0.0,0.0
90,incident,0.00027594518495174835,0.0,0.0,0.0,0.0,0.0
90,scattered,0.016212858228960847,0.011640642368019946,0.0125839984880958,0.0016343217691563376,0.0,0.0
90,total,0.016488803413912595,0.011640642368019946,0.0125839984880958,0.0016343217691563376,0.0,0.0
91,incident,3.014904398595779e-12,0.0,0.0,0.0,0.0,0.0
91,scattered,0.0012953957556225031,0.004211642425826639,-0.0015980118268919636,-0.0014108435944913285,0.0,0.0
91,total,0.0012953957586374074,0.004211642425826639,-0.0015980118268919636,-0.0014108435944913285,0.0,0.0
92,incident,2.2202761160618414e-10,0.0,0.0,0.0,0.0,0.0
92,scattered,0.0023225342847383278,0.0048963336381564635,-0.0026068021491106154,-0.0016461599192077272,0.0,0.0
92,total,0.0023225345067659393,0.0048963336381564635,-0.0026068021491106154,-0.0016461599192077272,0.0,0.0
93,incident,9.844856310999948e-06,0.0,0.0,0.0,0.0,0.0
93,scattered,0.011096198904539835,0.007830337681287878,-0.0016629836343670823,-0.0009119811006515541,0.0,0.0
93,total,0.011106043760850835,0.007830337681287878,-0.0016629836343670823,-0.0009119811006515541,0.0,0.0
94,incident,0.0010551242594595241,0.0,0.0,0.0,0.0,0.0
94,scattered,0.01181564991668166,0.010381073168435315,0.02112625940466591,0.002842130313045488,0.0,0.0
94,total,0.012870774176141185,0.010381073168435315,0.02112625940466591,0.002842130313045488,0.0,0.0
95,incident,8.822350991690773e-19,0.0,0.0,0.0,0.0,0.0
95,scattered,-0.002547567668344033,0.001471876802769574,0.0007789499050056829,0.0018655932470007578,0.0,0.0
95,total,-0.002547567668344032,0.001471876802769574,0.0007789499050056829,0.0018655932470007578,0.0,0.0
96,incident,0.7989400288693999,0.0,0.0,0.0,0.0,0.0
96,scattered,0.21326648014521496,0.011702493310940984,0.13667764733899115,0.00666261434971274,0.0,0.0
96,total,1.0122065090146148,0.011702493310940984,0.13667764733899115,0.00666261434971274,0.0,0.0
97,incident,1.2418940718510132e-43,0.0,0.0,0.0,0.0,0.0
