particle_id,x_nm,y_nm,radius_nm,coordination
106,-201.41461927196355,-78.62191320987905,10.0,3
107,-138.0447013257398,-236.50965932794986,10.0,2
108,-253.9884763200079,-109.21076450305239,10.0,3
109,-263.3182840880459,-139.2814083091823,10.0,3
110,-35.16685241482426,-92.31237552767116,10.0,3
111,-274.39565228014976,-116.26631232468716,10.0,3
112,255.6870628932893,47.11677697448877,10.0,2
113,-145.9384945725668,-257.30645447831847,10.0,2
114,-83.6809853934934,57.710431393784006,10.0,2
115,2.400125001047812,-283.87628478732995,10.0,2
116,-284.2253720533704,-149.32002127854412,10.0,2
117,-175.52286280915425,-117.90140099717085,10.0,3
118,-132.81029765548874,-11.310058607421663,10.0,4
119,17.353197847701004,150.89053978626157,10.0,2
120,-104.3699291133263,65.42236470391808,10.0,2
121,-121.72495229657468,80.5462231887451,10.0,2
122,18.10472562060497,176.15275305390333,10.0,2
123,-194.9414795796751,-132.28268009872954,10.0,2
124,-133.63520437704602,99.36880795105985,10.0,2
125,-94.76001523686722,-37.987005135122125,10.0,2
126,-94.4027410427784,-158.6262872821485,10.0,5
127,25.14102789636483,197.7568501252501,10.0,2
128,-67.4180532841885,-196.71641720514103,10.0,2
129,-18.30616019077306,74.04979821868466,10.0,2
130,-38.31331258618103,31.27331900137323,10.0,2
131,227.46848403115987,18.12835830912697,10.0,2
132,-302.7719326165804,-162.6345596355143,10.0,1
133,-95.30398747661201,-183.25800239153665,10.0,3
134,67.67131545292054,-197.26413538433414,10.0,4
135,-216.66651737658714,-144.3933046986017,10.0,2
136,-140.20136714837062,122.50444337540982,10.0,2
137,84.25782597042344,-217.2410525710373,10.0,1
138,-72.68229638349733,-170.41634523229348,10.0,2
139,-115.55891214556395,-28.68092448810915,10.0,4
140,-226.93890279127493,-165.49279321106104,10.0,2
141,-145.94721197078013,53.010120631606284,10.0,3
142,-151.65758107611487,-22.93501738613113,10.0,4
143,147.65034709713666,57.10610886521213,10.0,2
144,-142.98581019131734,-161.8427361057029,10.0,2
145,-128.14940939468622,-48.53634536066298,10.0,3
146,25.173901618972376,-111.4621176972393,10.0,3
147,-30.379851243128947,93.21666625573286,10.0,2
148,-250.22218221711424,-164.28560226327025,10.0,2
149,-67.6404005684569,-221.37732246958583,10.0,3
150,169.39460727841595,-126.3586832056343,10.0,2
151,-9.607481068116396,-302.52674634079585,10.0,2
152,158.36296591476474,-20.206923951390483,10.0,2
153,-156.13156939342238,-0.5952090172999789,10.0,2
154,-165.80591626905914,43.73436118147886,10.0,3
155,-263.5636447340156,-181.39985029281561,10.0,2
156,-173.47914975713036,-30.235812931331708,10.0,2
157,-158.80958688782482,134.59628964800467,10.0,2
158,-28.074547507143553,-254.34716826785487,10.0,2
159,177.38292789097375,-5.321787106992138,10.0,2
160,-160.85300870363255,-272.8723588122445,10.0,2
161,251.24556108599486,14.329430635560067,10.0,1
162,197.97648122441558,-15.38309688342866,10.0,1
163,278.2620175113378,42.88357898445964,10.0,2
164,-37.79224065898602,-275.1604026088831,10.0,2
165,-164.9686915907855,65.14681780779684,10.0,3
166,213.41282391733935,-89.8591175876331,10.0,2
167,-173.23051367573586,-291.7471878100136,10.0,2
168,10.602352488414759,-312.52448687961527,10.0,3
169,-168.76101887089476,155.8480250541284,10.0,1
170,-32.27116050405449,117.35883556292731,10.0,1
171,-153.29277053107683,-184.9965351544357,10.0,3
172,-187.9121245747889,69.72166339996136,10.0,2
173,-151.82344096772724,-206.6129562876712,10.0,2
174,234.05591288928474,-101.75049108765883,10.0,1
175,-183.021371538041,-311.07779973455905,10.0,1
176,-151.43238785913235,-47.97562806181299,10.0,3
177,-78.87208997749866,-242.21325726617877,10.0,2
178,-296.5499110311313,-119.35061069768365,10.0,1
179,-61.151766703859664,-272.37493627390967,10.0,2
180,-88.93278861157546,-212.41254391823622,10.0,2
181,-82.47797902254368,-264.69110105352274,10.0,2
182,29.937258823734602,220.8125723767176,10.0,2
183,-285.15008174304023,-183.546531352719,10.0,1
184,-208.00135415521706,81.0338218713189,10.0,1
185,87.36144258769069,-187.2915102524103,10.0,3
186,37.82376826207823,240.86270002222557,10.0,1
187,-187.24514282644222,36.65077687224692,10.0,2
188,2.8095293387896136,-335.38248245189055,10.0,1
189,-196.4323013842547,-35.21454398372068,10.0,1
190,104.94544216960978,-199.14614229667583,10.0,1
191,-211.5791669302731,36.84684552202236,10.0,2
192,61.93381266526863,-268.90105350926166,10.0,3
193,10.709499101927829,-142.8719379303252,10.0,2
194,-234.47851015201272,32.937609868519274,10.0,1
195,182.3419579842017,-147.12275181623085,10.0,2
196,205.2849225001453,-151.45505053166661,10.0,1
197,66.16928407650121,-291.5774768435813,10.0,3
198,58.85496463230709,-313.81195050894706,10.0,3
199,301.2999799979968,42.9863167149027,10.0,1
