hotspot_id,particle_i,particle_j,x_nm,y_nm,gap_nm
230,157,182,213.74543439645726,233.61246818190864,3.7710330454069343
231,158,174,204.7998556170252,-190.65385508831542,2.047165624364517
232,159,167,235.77691862726311,224.05999278598992,1.9684604412429607
233,160,163,-50.40046865154436,328.515091562207,3.3394654085028073
234,161,164,-169.2870495548058,-3.9023355824209527,1.0317953704022784
235,162,196,-144.53506567816578,262.7130411435187,2.186044963694151
236,164,168,-189.7610354629411,-8.080310365418427,2.3536639173588476
237,166,185,175.38213838989142,46.95528063363368,3.014681920429389
238,167,182,232.88501899196257,236.82026991477733,5.588875012550364
239,169,170,-138.24265442705172,169.62788990919657,5.513907306789985
240,170,190,-150.24289003730715,188.97697258465325,1.5911815095575754
241,172,173,-112.85769208675984,294.0319906644236,4.004961230086568
242,173,189,-119.21897026914323,316.2299448993688,2.4699805055124564
243,174,187,215.01248706889223,-209.54547312121684,2.1510025198324847
244,177,195,-117.0052845303556,-50.387006458176614,2.6313071011642073
245,179,181,168.84508125983027,-392.41370585594814,2.1238507169716563
246,180,184,-140.0770083296255,84.47096031442877,2.413272744734069
247,186,188,141.84454583976844,-227.8480457814005,2.9791309343928027
