particle_id,x_nm,y_nm,radius_nm,coordination
53,33.90661396857074,-223.26646436078937,10.0,2
54,37.36510161094825,-246.24423709800578,10.0,2
55,139.25929833531143,-54.53734609466786,10.0,3
56,55.028600668772086,-128.49885839240488,10.0,3
57,303.319471956986,-62.23463289319901,10.0,2
58,195.63107178418335,-229.0582595005279,10.0,3
59,184.147585458668,-172.2447628695154,10.0,3
60,169.08441487846696,-85.36749833306189,10.0,3
61,323.2911421195337,-68.87214109251704,10.0,3
62,22.284339589102544,-178.65155352628437,10.0,2
63,173.39447008113237,6.78157831360649,10.0,3
64,167.56690409557245,-254.8705555507375,10.0,4
65,69.36193565811044,-64.11638247404007,10.0,3
66,2.3917247775343253,-154.00602383024642,10.0,2
67,344.0187812307248,-61.203072612516074,10.0,2
68,-7.9897614602642655,-173.00325902428185,10.0,2
69,360.69994418624407,-75.83550038065906,10.0,2
70,182.7777826372509,-273.5692235086235,10.0,3
71,200.5061707878183,-287.68436239493406,10.0,3
72,157.82924846377992,-182.58540941320524,10.0,2
73,217.11331580606864,-235.69706314907654,10.0,3
74,222.2541729440307,-294.8368397553712,10.0,4
75,193.02526772467854,16.346540205491213,10.0,3
76,61.68481295902333,-258.9905943758568,10.0,2
77,229.40601075020686,-315.72224612877295,10.0,3
78,102.99963104491594,-219.447470810784,10.0,4
79,-20.9003563733329,-7.104352558217673,10.0,3
80,335.8019672597665,-86.94917941685685,10.0,2
81,191.50775111841529,-253.87398632437635,10.0,3
82,239.27885568747985,-236.2713076959415,10.0,3
83,245.8624490606408,-256.98806279877266,10.0,4
84,138.9479876050031,-266.64798819093767,10.0,3
85,349.9319615629358,-107.20932455053259,10.0,2
86,383.82849012360526,-76.62967379313115,10.0,3
87,-42.131140452065964,-16.66633241983309,10.0,4
88,214.07029252143946,8.62440074182493,10.0,4
89,219.2183715237618,-257.3011060575943,10.0,2
90,112.50451961976961,-240.37119522757112,10.0,3
91,144.84821298031244,-290.32135887614646,10.0,3
92,-6.640697693231882,-195.4247787776728,10.0,2
93,192.07173241117692,-87.38063824890702,10.0,3
94,150.65643108657844,-312.3094722030942,10.0,2
95,-58.28642774592545,-31.60183233231961,10.0,1
96,195.61662028107588,-6.083563437805738,10.0,4
97,255.96382039069954,-277.4007439725665,10.0,3
98,235.75661571131386,-338.8704332108334,10.0,3
99,233.68244407668354,-276.55204123589226,10.0,4
100,202.83653274289128,-311.57153274200465,10.0,3
101,372.5385200822493,-106.06259852385152,10.0,2
102,270.4741724369008,-295.84514737286804,10.0,2
103,-38.2614605788452,7.969347793255727,10.0,4
104,121.79791928208638,-206.3411509302823,10.0,3
105,109.52114124368106,-170.17226136718793,10.0,2
106,168.6641808468778,-326.9725260575224,10.0,2
107,234.093164477911,17.52195777735011,10.0,2
108,405.65074099129015,-69.11246626428908,10.0,2
109,256.5215088230782,-350.5927286842163,10.0,3
110,236.611647871394,-360.71448737332577,10.0,3
111,204.3161075438214,-183.46063646107336,10.0,3
112,267.78516326567603,-370.3389164014127,10.0,3
113,215.3338819712224,-88.49458627604763,10.0,3
114,238.38128527090862,-94.473198046929,10.0,3
115,214.6952517005297,-16.157695714629902,10.0,4
116,61.93097469205647,-283.4500327792306,10.0,2
117,-59.64206992083432,-0.36381619315069,10.0,4
118,216.5645115486767,-203.4279203539103,10.0,2
119,258.47360105894774,13.082758021535795,10.0,2
120,184.89553876783125,-195.82461266128888,10.0,3
121,289.0812997423904,-381.7541844697479,10.0,3
122,397.7315531613387,-94.22755680404734,10.0,2
123,305.6176028459389,-397.1311290431456,10.0,2
124,430.48863130394693,-73.01054498669164,10.0,3
125,65.57895153610458,-306.83067894179214,10.0,2
126,260.51651269236174,-102.73407544540532,10.0,3
127,210.00949076506478,-332.54890215808234,10.0,2
128,280.8860492406759,15.696828110560794,10.0,3
129,110.4109057986503,-264.3192712841345,10.0,2
130,-11.241521964839588,-218.57463521004573,10.0,3
131,3.0991039355528507,-234.1069948718826,10.0,1
132,232.07916670680945,-29.828339128712898,10.0,3
133,246.89715864142468,-383.40644328827227,10.0,3
134,420.4288909399403,-93.29755529462943,10.0,3
135,283.7291962256666,-107.54254084747875,10.0,3
136,305.7910682545154,-112.64246070852423,10.0,2
137,289.63314249587717,-308.5066383353314,10.0,2
138,31.308362885645387,-269.3450592974973,10.0,2
139,451.97410682333003,-79.80037365982214,10.0,2
140,159.21498128669836,-129.12547713692223,10.0,2
141,-57.86511516199191,21.94465690205776,10.0,3
142,250.43935433408976,-407.0465087726917,10.0,1
143,60.593672525063525,-329.40888019677226,10.0,2
144,23.776897109828987,-289.6573501827321,10.0,2
145,299.09740239236794,-419.56830046673065,10.0,2
146,61.41959455885177,-353.38763305958776,10.0,2
147,288.1410243646375,-83.88044050924555,10.0,2
148,79.09268312656694,-367.63430751686855,10.0,2
149,-81.93092855623202,3.9325892629517503,10.0,3
150,326.81646986214855,-122.83693611300293,10.0,1
151,48.69656781886756,17.865680000500248,10.0,2
152,470.21890375412255,-92.66873140090942,10.0,2
153,120.80303293167097,-284.97612806933085,10.0,3
154,234.33215877059047,-116.52714487832853,10.0,2
155,89.86561666391259,-237.69154431937832,10.0,3
156,69.48159531026384,26.53160903643976,10.0,2
157,-103.7288870742833,-0.3405197641190565,10.0,2
158,438.727863324061,-106.39211910203032,10.0,2
159,488.6237458697246,-82.44680654342189,10.0,2
160,312.03763621443403,-313.03079349756035,10.0,2
161,-80.38322755875063,26.76358725919154,10.0,2
162,31.563846374917915,-310.556371227919,10.0,2
163,330.61263166351057,-325.86579556137065,10.0,2
164,73.91623689190784,-390.0438216208497,10.0,2
165,-127.43077115837207,0.5689427353935876,10.0,2
166,256.13859682719084,-127.47798366977193,10.0,3
167,456.98329413991337,-122.1139774623129,10.0,1
168,301.0336323248108,26.839011620430483,10.0,3
169,156.0309884919223,-346.29763085256866,10.0,1
170,235.24093211197598,-190.4902968501861,10.0,2
171,301.5875708834109,4.215835593043666,10.0,2
172,509.9595612748246,-83.35009465203912,10.0,2
173,147.05143189129478,-75.06255371543817,10.0,3
174,26.3912865325212,-333.56566975434635,10.0,2
175,250.453961475424,-206.74561612663564,10.0,2
176,532.9883900057163,-88.21197705432883,10.0,1
177,125.12011298532728,-83.38660985310769,10.0,1
178,74.62824243013846,-413.1056458900087,10.0,1
179,323.5883226786999,26.580964129075173,10.0,1
180,278.33766692286036,-134.267963963757,10.0,2
181,194.34355259804366,-109.7761053496634,10.0,1
182,290.082152632144,-154.30965645563967,10.0,1
183,93.88604393295412,24.615500103976455,10.0,2
184,386.74945905992723,-123.50148828300001,10.0,1
185,-26.227495929321,-234.66497913246744,10.0,1
186,114.31948705129797,31.431558683616714,10.0,2
187,237.0313631568665,-9.24678538564033,10.0,2
188,258.5800119212361,-226.8115792978181,10.0,2
189,22.66100147255839,-354.4197523333556,10.0,1
190,298.00134958671333,-360.9319043326975,10.0,1
191,305.39367361224976,-442.3004603906432,10.0,1
192,-138.64600174603976,-19.0311208146748,10.0,1
193,146.76233592650175,-13.907980075801051,10.0,3
194,349.33109159387624,-339.62009110176456,10.0,2
195,137.48608975147422,31.712493053684607,10.0,1
196,267.8239628969765,-251.34074190299836,10.0,2
197,372.41277311115874,-346.20364211292656,10.0,2
198,285.85506449275044,-267.59148144289287,10.0,1
199,395.2942135462495,-355.2092249848364,10.0,1
