particle_id,x_nm,y_nm,radius_nm,coordination
120,-53.10726153931023,-244.71663289416384,10.0,2
121,257.74992745316007,-105.34107926598385,10.0,3
122,149.41828003285138,-299.2817490662609,10.0,4
123,210.27306059956967,-57.97922311243114,10.0,2
124,127.50746822951103,-14.608632304531024,10.0,3
125,155.92743121781905,-76.90795531208647,10.0,4
126,331.0130816141345,-33.51755253464787,10.0,3
127,203.98271666522453,90.01311508934165,10.0,3
128,173.3230661687009,-90.22422372052807,10.0,2
129,352.79439991425266,-131.73677801982984,10.0,3
130,192.63049137123556,-102.96086408585319,10.0,2
131,354.12352344571934,79.15593113184852,10.0,2
132,157.55096357287258,-319.6896316096125,10.0,2
133,92.44683094056417,-298.82982552575606,10.0,2
134,42.081761714994805,-219.49738550384197,10.0,3
135,128.41261505737845,-302.95624272352035,10.0,2
136,131.1993774190949,-224.59164859625858,10.0,2
137,171.43707771789565,-338.9899977163141,10.0,3
138,114.44056012620368,72.28748424560366,10.0,2
139,182.09239426964336,-359.83521966802147,10.0,2
140,99.6481926833594,-145.51514864302882,10.0,2
141,226.56440820930607,84.91587551105465,10.0,2
142,390.62916000339624,76.64085274265084,10.0,2
143,373.7745653016126,-120.21735813792733,10.0,2
144,352.0295038523729,-24.312919382060223,10.0,2
145,186.87154945213138,-321.4209097948913,10.0,3
146,91.07912963596226,-321.6236223957773,10.0,2
147,-65.67779364148676,-263.83145667095476,10.0,3
148,222.2392234872758,-306.95113348361156,10.0,2
149,374.4173225532802,-33.6891050497081,10.0,3
150,159.2923654967625,-198.05754443486788,10.0,3
151,164.56874195575938,-170.63750683974172,10.0,2
152,198.6305925048265,-377.08839918863646,10.0,2
153,-16.132616970237567,-293.1609404545942,10.0,2
154,236.40633203619817,-74.63415475791058,10.0,3
155,12.171101338862762,-144.41840688008216,10.0,1
156,257.3634881344778,4.410169370949763,10.0,2
157,457.0416188432567,-108.96176279735546,10.0,3
158,213.22905322644297,-395.68226000070865,10.0,1
159,106.02429045545388,-337.6881302297764,10.0,2
160,411.3325168591833,86.16479385053786,10.0,2
161,273.4894873884805,71.85813252989738,10.0,1
162,205.0844603701358,-335.3218665804162,10.0,3
163,370.63497320602085,28.930986991245337,10.0,3
164,466.79323519549206,-128.72879653496574,10.0,2
165,183.1906551361601,-185.72600571206914,10.0,1
166,135.4982608386706,-66.15991157498453,10.0,2
167,280.47832429619496,-99.14454892162776,10.0,1
168,494.3757541117046,-104.95646830958111,10.0,1
169,-78.823475231271,-281.78105521748154,10.0,2
170,43.39331820016785,-241.6389620677879,10.0,2
171,373.5123527890593,-142.44106581050397,10.0,2
172,38.63005296370037,-264.5761450530888,10.0,2
173,218.6908754172313,109.76209476311655,10.0,1
174,435.2778013284622,82.93005529768119,10.0,2
175,117.52140051783437,-159.2484777195021,10.0,2
176,-72.86792160942724,-303.5693766713791,10.0,2
177,125.31184209033682,-349.5299291840133,10.0,1
178,459.30478898911156,81.38265354747578,10.0,2
179,220.16846689358553,-353.5225935466809,10.0,3
180,213.84351513079895,-114.26966361063936,10.0,1
181,270.6903696442138,-123.24522649635176,10.0,2
182,35.56159574999487,-287.27243090271725,10.0,1
183,233.32154275680566,-4.585951849254979,10.0,2
184,249.63741644353436,86.19971345077118,10.0,2
185,53.574226447919955,-25.737450832615753,10.0,1
186,21.170316319794722,-104.69240756764738,10.0,2
187,482.483998593032,78.58675070176633,10.0,2
188,-18.49517707101326,-317.2776364667228,10.0,1
189,489.5071299903688,-133.60279467603357,10.0,1
190,235.22128380638745,-369.03728269788957,10.0,1
191,228.99224290050165,-329.70775334602587,10.0,3
192,137.92974057221468,71.61043070389233,10.0,1
193,390.6710664999823,42.08504963898109,10.0,2
194,397.85333068022453,-32.60478628453957,10.0,1
195,290.67133915443287,-136.00751624229562,10.0,1
196,495.53452915462515,97.69412937442861,10.0,1
197,391.71623485870384,17.49184352877065,10.0,2
198,484.900710211644,-68.9638234397672,10.0,1
199,0.8801188128868027,-178.44505066735692,10.0,4
