hotspot_id,particle_i,particle_j,x_nm,y_nm,gap_nm,radius_i_nm,radius_j_nm,coordination_i,coordination_j,euclidean_distance_nm,geodesic_steps,Einc_x_real,Einc_x_imag,Einc_y_real,Einc_y_imag,Einc_z_real,Einc_z_imag,Escat_x_real,Escat_x_imag,Escat_y_real,Escat_y_imag,Escat_z_real,Escat_z_imag,PDA_Ex_real,PDA_Ex_imag,PDA_Ey_real,PDA_Ey_imag,Etotal_z_real,Etotal_z_imag,M2_inc,M2_scat,M2_total,M4,f_inc,f_scat,geodesic_distance_nm,remote_classification,u_gap_x,u_gap_y,gap_axis_x,gap_axis_y,FWcorrected_Ex_real,FWcorrected_Ex_imag,corrected_Ex_real,corrected_Ex_imag,FWcorrected_Ey_real,FWcorrected_Ey_imag,corrected_Ey_real,corrected_Ey_imag,Cparallel_real,Cparallel_imag,Cperp_real,Cperp_imag,M2_PDA,M4_PDA,M2_corrected,M4_corrected
52,27,36,208.69266734809355,25.74422592446971,5.571825385997279,10.0,10.0,3,4,420.9956422400993,16,3.583569123788784e-26,0.0,0.0,0.0,0.0,0.0,-0.0062112525100459,-0.0025431197478692,-0.0018382229645337,-0.0001914806570306,0.0,0.0,-0.0062112525100459,-0.0025431197478692,-0.0018382229645337,-0.0001914806570306,0.0,0.0,1.2841967664972316e-51,4.846284430491059e-05,4.846284430491059e-05,2.3486472781220047e-09,2.6498584326118627e-47,1.0,506.7525856012917,transition,0.948961529540057,0.3153918443032344,0.948961529540057,0.3153918443032344,-0.005071918802901084,-0.0021328722426781645,-0.005071918802901084,-0.0021328722426781645,-0.008901885815306957,-0.00284118661564268,-0.008901885815306957,-0.00284118661564268,1.1775394860477133,0.0011128504028677156,-6.323240867011496,8.85129824350158,4.846284430490974e-05,2.348647278121923e-09,0.00011758941680047884,1.3827270943476736e-08
53,28,36,218.14346254122296,19.456110588124726,1.327225968538322,10.0,10.0,3,4,423.0049552813378,17,2.045707968471463e-26,0.0,0.0,0.0,0.0,0.0,-0.0001729999206214,0.0034681544326794,-0.0051291829551481,0.0075089598545704,0.0,0.0,-0.0001729999206214,0.0034681544326794,-0.0051291829551481,0.0075089598545704,0.0,0.0,4.18492109226764e-52,9.475102002638192e-05,9.475102002638192e-05,8.977755796039827e-09,4.416755715244453e-48,1.0,516.0690530591594,transition,0.25156052423709296,0.9678415689799436,0.25156052423709296,0.9678415689799436,-0.003159327400347907,0.005537933869534971,-0.003159327400347907,0.005537933869534971,-0.012811963253782263,0.02041282813000014,-0.012811963253782263,0.02041282813000014,2.608293768829616,0.016340768770245255,0.1509467502297332,0.0028867480788392253,9.475102002638051e-05,8.977755796039561e-09,0.0006214800158471235,3.862374100973409e-07
54,28,183,224.3912306127222,2.2747354085898914,2.5228332712134147,10.0,10.0,3,2,415.4838745706768,17,1.6452626593047302e-25,0.0,0.0,0.0,0.0,0.0,-0.0034836015749773,-0.0077676683593914,0.003751593955266,0.0051032724191909,0.0,0.0,-0.0034836015749773,-0.0077676683593914,0.003751593955266,0.0051032724191909,0.0,0.0,2.706889218102472e-50,0.0001125899982643,0.0001125899982643,1.2676507709163957e-08,2.404200426175709e-46,1.0,525.8830544501371,transition,0.793000777171081,-0.6092206229323343,0.793000777171081,-0.6092206229323343,-0.006428054461801749,-0.012158154241794068,-0.006428054461801749,-0.012158154241794068,0.005155514474922595,0.009174113770040236,0.005155514474922595,0.009174113770040236,1.6406339712336555,0.004714721045615853,0.19824790817089646,0.0046265828271482914,0.00011258999826433756,1.2676507709163533e-08,0.0002998842916979227,8.993058840716478e-08
55,29,34,223.45360945892668,-30.69908347946397,3.387756131141508,10.0,10.0,2,3,392.9549496579164,17,6.777724657512113e-23,0.0,0.0,0.0,0.0,0.0,-0.0077124386740153,-0.0057778887654736,0.0037857675078322,0.0019499289655006,0.0,0.0,-0.0077124386740153,-0.0057778887654736,0.0037857675078322,0.0019499289655006,0.0,0.0,4.593755153304769e-45,0.0001109999674804,0.0001109999674804,1.2320992780670132e-08,4.1385193685864265e-41,1.0,527.7407307470618,transition,0.9070639196335831,-0.42099292832417096,0.9070639196335831,-0.42099292832417096,-0.011060048156557553,-0.007898072988242383,-0.011060048156557553,-0.007898072988242383,0.0051749468004517445,0.003540800993853521,0.0051749468004517445,0.003540800993853521,1.423642854421366,0.002892085956059505,0.1730107026283832,0.00820147476422368,0.0001109999674804892,1.2320992780669659e-08,0.0002240215682185559,5.0185663027101096e-08
56,30,41,74.89307953427513,-187.26674680391983,4.301697678171163,10.0,10.0,4,4,180.44870103129864,4,2.1142834823803512e-05,0.0,0.0,0.0,0.0,0.0,0.0052449424269095,0.0106091951876516,-0.0053003370035085,-0.011807117259659,0.0,0.0,0.0052660852617333,0.0106091951876516,-0.0053003370035085,-0.011807117259659,0.0,0.0,4.4701946438663846e-10,0.0003075660339253,0.0003077882668476,9.473361720907255e-08,1.4523603156319266e-06,0.9992779681807706,196.94987026791568,transition,0.7256081426902714,-0.6881081479401148,0.7256081426902714,-0.6881081479401148,0.006943055037571151,0.014716720049453735,0.006943055037571151,0.014716720049453735,-0.006551919108826395,-0.01398235636069155,-0.006551919108826395,-0.01398235636069155,1.2821048680552753,0.0018203284929897067,0.01141005866337648,0.020506972069363662,0.00030778826684763343,9.473361720907e-08,0.0005032217956747115,2.5323217564208115e-07
57,30,78,64.34274174227482,-190.0301604311682,2.517554995865815,10.0,10.0,4,4,170.0435014242107,3,7.059091883643412e-05,0.0,0.0,0.0,0.0,0.0,0.0018018226403907,-0.0009212055869299,0.0541993310076729,0.0170674311248326,0.0,0.0,0.0018724135592271,-0.0009212055869299,0.0541993310076729,0.0170674311248326,0.0,0.0,4.983077822172029e-09,0.003232959871441,0.0032332192391503,1.0453706648412108e-05,1.5412124738814456e-06,0.9999197803519748,188.672340960881,transition,-0.15397612521248097,-0.9880745684737313,-0.15397612521248097,-0.9880745684737313,0.012346542683787192,0.0035451014092933715,0.012346542683787192,0.0035451014092933715,0.08748411368135388,0.027498502611088275,0.08748411368135388,0.027498502611088275,1.642252262210435,0.00472882513700746,0.19821655106815741,0.004612427097058847,0.0032332192391503665,1.0453706648412074e-05,0.008574642652708828,7.352449662165349e-05
58,30,90,55.51624850978013,-181.68791417618743,1.8408983096198064,10.0,10.0,4,4,167.52849983908507,2,9.34625405788416e-05,0.0,0.0,0.0,0.0,0.0,0.0719899466705457,0.0466967774987997,0.0118723594135196,0.0115909039648465,0.0,0.0,0.0720834092111245,0.0466967774987997,0.0118723594135196,0.0115909039648465,0.0,0.0,8.73524649145161e-09,0.0076384434231665,0.0076519088850369,5.855170958490722e-05,1.141577431552159e-06,0.9982402480122632,176.78591842210716,transition,-0.9670001679010344,-0.2547757352641164,-0.9670001679010344,-0.2547757352641164,0.14181730637999243,0.0945149766864609,0.14181730637999243,0.0945149766864609,0.036120957341090484,0.024752504569679527,0.036120957341090484,0.024752504569679527,2.017820821912221,0.008624437977334056,0.1750339120049608,0.0034691243163657505,0.0076519088850369125,5.855170958490685e-05,0.030962639248627764,0.0009586850292406645
59,31,47,-13.997018002894434,-130.50274346048735,3.7177475871085655,10.0,10.0,2,2,164.58310109129934,1,0.000129144635643,0.0,0.0,0.0,0.0,0.0,0.0062737169501312,0.0008457962313007,0.0332584949253315,0.0132223355115418,0.0,0.0,0.0064028615857742,0.0008457962313007,0.0332584949253315,0.0132223355115418,0.0,0.0,1.6678336915373137e-08,0.0013210325367133,0.0013226696488295,1.7494549999348807e-06,1.2609601293967898e-05,0.9987622668157022,172.8571825108199,transition,-0.15345799300953183,-0.9881551722181525,-0.15345799300953183,-0.9881551722181525,0.0072693782356552895,0.002610026839788352,0.0072693782356552895,0.002610026839788352,0.04554175214795584,0.01788525166947382,0.04554175214795584,0.01788525166947382,1.3634799582297847,0.0024260655581835383,0.14912067696427397,0.010154742588858914,0.001322669648829546,1.7494549999348744e-06,0.0024535895160236916,6.020101513141373e-06
60,32,43,160.047999694086,-229.3967555299304,3.55243331564056,10.0,10.0,4,3,244.54794292075047,8,2.5946427786370752e-09,0.0,0.0,0.0,0.0,0.0,0.0024748540085906,0.0032726180917874,-0.0066452301427148,-0.0101731544074254,0.0,0.0,0.0024748566032334,0.0032726180917874,-0.0066452301427148,-0.0101731544074254,0.0,0.0,6.7321711487335204e-18,0.0001644870857854,0.0001644870986282,2.7056005615132276e-08,4.0928262489142197e-14,0.9999999219225642,310.4693104772338,transition,0.5338942956746152,-0.8455512291080338,0.5338942956746152,-0.8455512291080338,0.004971581653280649,0.007335915122934394,0.004971581653280649,0.007335915122934394,-0.00826699420357161,-0.012447074210583496,-0.00826699420357161,-0.012447074210583496,1.3936194820673635,0.00265952561046982,0.16108875103589002,0.00917622317093888,0.00016448709862822635,2.7056005615131862e-08,0.0003018051243917936,9.108633310914602e-08
61,32,136,142.48006110747116,-222.01550482846324,3.142198788321611,10.0,10.0,4,2,229.2317085599967,8,2.8568322383849962e-08,0.0,0.0,0.0,0.0,0.0,0.0183933987758635,0.0236299522100732,0.0041386078181272,0.0051356827224677,0.0,0.0,0.0183934273441859,0.0236299522100732,0.0041386078181272,0.0051356827224677,0.0,0.0,8.161490438275826e-16,0.0009401950716764,0.0009401961226143,8.839687489789806e-07,8.680625501392189e-13,0.9999988822141648,293.9971809990786,transition,-0.9749016324299216,-0.22263604174857674,-0.9749016324299216,-0.22263604174857674,0.026915243676299265,0.034685851067694944,0.026915243676299265,0.034685851067694944,0.006136529459027756,0.007870984502722878,0.006136529459027756,0.007870984502722878,1.4684120163436332,0.0032388668454826452,0.19078804539256503,0.006747984838469634,0.0009401961226143056,8.839687489789743e-07,0.002027147997288501,4.10932900291078e-06
62,32,150,156.52655514630493,-208.74845274776789,2.0857626039521584,10.0,10.0,4,3,246.4211797354788,8,1.9144211725972062e-09,0.0,0.0,0.0,0.0,0.0,0.0001115853272035,-0.000409879623509,0.0079647861290811,0.0122259949625316,0.0,0.0,0.0001115872416246,-0.000409879623509,0.0079647861290811,0.0122259949625316,0.0,0.0,3.665008426088462e-18,0.0002130932234968,0.0002130932239241,4.540872208237332e-08,1.719908478832533e-14,0.9999999979950264,296.79350640565724,transition,0.25046093268815867,0.968126707201582,0.25046093268815867,0.968126707201582,0.0032317754388414477,0.004809407719600237,0.0032317754388414477,0.004809407719600237,0.013832926186121032,0.021173871198081,0.013832926186121032,0.021173871198081,1.8452579687512296,0.006711765412725268,0.18499809094840672,0.00382248849494302,0.00021309322392411203,4.540872208237175e-08,0.0006732574434840463,4.532755852066738e-07
63,33,37,127.42789914918303,-35.47723184818514,2.142496909328244,10.0,10.0,3,3,321.2556658491174,13,1.524023639171556e-15,0.0,0.0,0.0,0.0,0.0,-0.0157001057250912,0.0011690548771985,-0.0007439296613346,-0.0012224738459802,0.0,0.0,-0.0157001057250897,0.0011690548771985,-0.0007439296613346,-0.0012224738459802,0.0,0.0,2.322648052753713e-30,0.00024990788273,0.00024990788273,6.245394985060004e-08,9.294016768822523e-27,1.0000000000001916,435.9208484869197,transition,0.9996263290341588,-0.02733500140281172,0.9996263290341588,-0.02733500140281172,-0.028501113291301235,0.002077503751205199,-0.028501113291301235,0.002077503751205199,0.0005648842351881687,-0.00028379350771629995,0.0005648842351881687,-0.00028379350771629995,1.818191294833448,0.0064466048907719006,0.18679421875542182,0.003924230972701156,0.0002499078827300151,6.2453949850599e-08,0.0008170291136340456,6.675365725256342e-07
64,33,124,121.93412796406656,-24.89161578033853,3.3924663837018194,10.0,10.0,3,3,326.03036566409907,13,5.48630106450103e-16,0.0,0.0,0.0,0.0,0.0,7.758042292743737e-05,0.0042540992056557,-0.0018343537114964,0.0075771011392234,0.0,0.0,7.758042292798601e-05,0.0042540992056557,-0.0018343537114964,0.0075771011392234,0.0,0.0,3.009949937034514e-31,7.888069398648486e-05,7.888069398648494e-05,6.222163883789481e-09,3.815825881996202e-27,0.999999999999999,430.6550375273261,transition,0.4765072800812134,0.8791705250004711,0.4765072800812134,0.8791705250004711,-0.0009381393282765441,0.005914948657456111,-0.0009381393282765441,0.005914948657456111,-0.0020701116499143536,0.010850049029299522,-0.0020701116499143536,0.010850049029299522,1.422784097533277,0.0028854340451310236,0.17266969969477539,0.008229355439936935,7.88806939864833e-05,6.2221638837892224e-09,0.00015787564920091566,2.492472061061058e-08
65,34,35,246.3714299235164,-35.046187144811505,4.648380652469513,10.0,10.0,3,4,408.2031619934724,18,1.1945908385065786e-24,0.0,0.0,0.0,0.0,0.0,-0.0069125710801013,-0.0012963006296038,-0.0004739891761249,0.0001941768980289,0.0,0.0,-0.0069125710801013,-0.0012963006296038,-0.0004739891761249,0.0001941768980289,0.0,0.0,1.4270472714438507e-48,4.9726404666576735e-05,4.9726404666576735e-05,2.4727153210641447e-09,2.869797808654023e-44,1.0,551.0671922259154,transition,0.9989074547566663,0.046732181968732286,0.9989074547566663,0.046732181968732286,-0.008632254998803357,-0.0016118562086133762,-0.008632254998803357,-0.0016118562086133762,-0.0003930364944267459,-0.000111431755722019,-0.0003930364944267459,-0.000111431755722019,1.2477283947855276,0.0015823085418683166,-0.12335344543662508,0.030482987657789357,4.972640466657575e-05,2.4727153210640466e-09,7.728080152374559e-05,5.9723222841525585e-09
66,34,42,239.8508366682547,-44.56040486823251,1.2996250838350214,10.0,10.0,3,4,397.2744064456668,18,2.1929714790501957e-23,0.0,0.0,0.0,0.0,0.0,-0.0023785467160084,-0.0066985195624673,0.0062109770121396,0.0087510884080234,0.0,0.0,-0.0023785467160084,-0.0066985195624673,0.0062109770121396,0.0087510884080234,0.0,0.0,4.8091239079276016e-46,0.0001656854325793,0.0001656854325793,2.7451662569010163e-08,2.902562906744432e-42,1.0,549.211764508785,transition,0.5436839674561711,-0.839290023490758,0.5436839674561711,-0.839290023490758,-0.009123062721350649,-0.016039718153681982,-0.009123062721350649,-0.016039718153681982,0.014467718899879524,0.024530175725086874,0.014467718899879524,0.024530175725086874,2.6575609828883433,0.017055974258925,0.1495800752668846,0.0028620217903631805,0.00016568543257935954,2.7451662569009495e-08,0.0011515472431368257,1.3260610531760236e-06
67,35,40,268.4873609365856,-41.97882399877041,4.699856214733586,10.0,10.0,4,5,422.0544123890757,19,2.667885286873531e-26,0.0,0.0,0.0,0.0,0.0,-0.0032783248580216,-0.0033517060744019,0.002605032931365,0.0023144131601109,0.0,0.0,-0.0032783248580216,-0.0033517060744019,0.002605032931365,0.0023144131601109,0.0,0.0,7.117611903916262e-52,3.41240523330964e-05,3.41240523330964e-05,1.164450947631902e-09,2.0858050018323874e-47,1.0,574.244246791233,transition,0.793948380679602,-0.6079851715430548,0.793948380679602,-0.6079851715430548,-0.004128111497937858,-0.003999840222374665,-0.004128111497937858,-0.003999840222374665,0.0031557049887355735,0.003102158901744647,0.0031557049887355735,0.003102158901744647,1.2426241686729025,0.0015469672885551477,-0.14336315938425742,0.03196422858866774,3.412405233309559e-05,1.1644509476318464e-09,5.26218901715371e-05,2.7690633252253126e-09
68,35,42,252.16156225897052,-43.98446856328962,3.068461178780229,10.0,10.0,4,4,407.5516061393958,19,1.4240564434286347e-24,0.0,0.0,0.0,0.0,0.0,-0.0026695082839341,0.0042171781937683,-0.0046288997455669,0.0051857964268783,0.0,0.0,-0.0026695082839341,0.0042171781937683,-0.0046288997455669,0.0051857964268783,0.0,0.0,2.0279367540706127e-48,7.323006383152237e-05,7.323006383152237e-05,5.362642248768841e-09,2.7692680409731855e-44,1.0,561.5359548350198,transition,-0.5653253769054803,-0.8248680004865486,-0.5653253769054803,-0.8248680004865486,-0.00441122724093423,0.0056612659435772905,-0.00441122724093423,0.0056612659435772905,-0.006574248724831831,0.008065986633764488,-0.006574248724831831,0.008065986633764488,1.4818556012244986,0.0033430005420239522,0.19612634537730628,0.006311521113187377,7.32300638315207e-05,5.362642248768597e-09,0.00015978974452708863,2.5532762456032253e-08
69,35,61,270.3818548344467,-31.4732747708438,4.1549025865752185,10.0,10.0,4,3,429.6490981003324,19,3.1441714449619822e-27,0.0,0.0,0.0,0.0,0.0,-0.0064615416794506,0.0002061166659136,-0.0014303946645639,-0.0002068156461846,0.0,0.0,-0.0064615416794506,0.0002061166659136,-0.0014303946645639,-0.0002068156461846,0.0,0.0,9.885814075314319e-54,4.38828065631654e-05,4.38828065631654e-05,1.925700711860192e-09,2.2527761666940257e-49,1.0,575.3419982444086,transition,0.968722542206974,0.24814640077997802,0.968722542206974,0.24814640077997802,-0.008313355513763665,0.00017742605013042838,-0.008313355513763665,0.00017742605013042838,-0.0021099169427745332,3.13328220503008e-05,-0.0021099169427745332,3.13328220503008e-05,1.2966608108516915,0.0019211126765719603,0.06847262704645929,0.016282853117374832,4.3882806563164243e-05,1.9257007118600907e-09,7.359609115263429e-05,5.416384632946855e-09
70,36,38,231.07956881496196,25.303165282978394,2.3739966980602603,10.0,10.0,4,4,436.28043182051664,17,4.710835052404816e-28,0.0,0.0,0.0,0.0,0.0,-0.0043129851968066,-0.0077889921543163,0.0027037062668255,0.0027137244671784,0.0,0.0,-0.0043129851968066,-0.0077889921543163,0.0027037062668255,0.0027137244671784,0.0,0.0,2.2191966890965886e-55,9.394456814891002e-05,9.394456814891002e-05,8.825581884685199e-09,2.362240556131969e-51,1.0,529.1438314749976,transition,0.9165606252229114,-0.39989576178172465,0.9165606252229114,-0.39989576178172465,-0.007779970175064426,-0.012945265545486277,-0.007779970175064426,-0.012945265545486277,0.0035569342357884095,0.0055186914008014095,0.0035569342357884095,0.0055186914008014095,1.7077478999225792,0.005364638620005677,0.19412317440409638,0.004339383003733307,9.39445681489079e-05,8.825581884684802e-09,0.0002712155719030493,7.355788644269809e-08
71,36,70,228.5620099690381,37.946659964629845,2.502656207925199,10.0,10.0,4,3,443.52186909712,17,5.733485344811396e-29,0.0,0.0,0.0,0.0,0.0,-0.0048530986485215,0.0021192039818449,-0.0054353984693892,0.0008208747978162,0.0,0.0,-0.0048530986485215,0.0021192039818449,-0.0054353984693892,0.0008208747978162,0.0,0.0,3.2872854199167045e-57,5.826098396367832e-05,5.826098396367832e-05,3.394342252415982e-09,5.642344492441286e-53,1.0,530.0697503666088,transition,0.6875635732733087,0.72612418545841,0.6875635732733087,0.72612418545841,-0.008226450356029045,0.002441772083660268,-0.008226450356029045,0.002441772083660268,-0.008742778349328363,0.002296512714564316,-0.008742778349328363,0.002296512714564316,1.646820150867516,0.0047686362216705965,0.1981280405617183,0.0045724702537988295,5.826098396367673e-05,3.3943422524157975e-09,0.00015534688028239336,2.4132653213472258e-08
72,37,53,147.2968513990152,-44.584247310214366,4.898960554777304,10.0,10.0,3,4,327.7082968079757,14,3.817643283045821e-16,0.0,0.0,0.0,0.0,0.0,-0.0082654837573074,-0.0036637764550933,0.0089763501273579,0.0033011978326306,0.0,0.0,-0.008265483757307,-0.0036637764550933,0.0089763501273579,0.0033011978326306,0.0,0.0,1.4574400236584871e-31,0.0001732142483942,0.0001732142483942,3.000317584679777e-08,8.414088547386247e-28,1.0000000000000364,457.7774949390118,transition,0.7070046783605466,-0.7072088692715187,0.7070046783605466,-0.7072088692715187,-0.010607336648765796,-0.004216686979036098,-0.010607336648765796,-0.004216686979036098,0.010467703412490433,0.0043248861971737695,0.010467703412490433,0.0043248861971737695,1.2228813329098938,0.0014102694729754344,-0.22075951436856212,0.03769357830369005,0.000173214248394285,3.000317584679706e-08,0.00025857349520979055,6.686025242500757e-08
73,37,124,133.00123941462755,-25.194248372377647,3.8526132212191015,10.0,10.0,3,3,332.7258619070405,14,1.276563466662982e-16,0.0,0.0,0.0,0.0,0.0,-0.0040047018304665,-0.0037144907859043,0.0084957476182526,0.0072771936760277,0.0,0.0,-0.0040047018304664,-0.0037144907859043,0.0084957476182526,0.0072771936760277,0.0,0.0,1.6296142844186104e-32,0.0001549703539409,0.0001549703539409,2.4015810600590035e-08,1.0515651819697922e-28,1.0000000000000064,441.7262859819902,transition,-0.46064312821115116,0.887585437257645,-0.46064312821115116,0.887585437257645,-0.005736201410942006,-0.005038312378748691,-0.005736201410942006,-0.005038312378748691,0.011160031224468216,0.009733274049115087,0.011160031224468216,0.009733274049115087,1.3388917242071017,0.0022356056679909246,0.13935695914114127,0.010953032056642695,0.00015497035394097117,2.4015810600589876e-08,0.00027757151889902813,7.704594810391354e-08
74,38,44,250.76085495181587,27.608822771245663,3.224190940279932,10.0,10.0,4,3,452.0485895389052,18,4.592933700229784e-30,0.0,0.0,0.0,0.0,0.0,-0.0051515419225743,-0.0003530567500414,-0.0039297355030016,-0.0014234979417692,0.0,0.0,-0.0051515419225743,-0.0003530567500414,-0.0039297355030016,-0.0014234979417692,0.0,0.0,2.1095039974706454e-59,4.4132200762563926e-05,4.4132200762563926e-05,1.947651144147248e-09,4.7799655603399616e-55,1.0,548.9597109774048,transition,0.8118882556505168,0.5838128641412083,0.8118882556505168,0.5838128641412083,-0.007624267274852362,-0.0012321101060096997,-0.007624267274852362,-0.0012321101060096997,-0.005515659147451337,-0.001103823347927738,-0.005515659147451337,-0.001103823347927738,1.4534634919573375,0.0031230759224529967,0.18485215045007486,0.007233308410934426,4.413220076256269e-05,1.947651144147139e-09,9.128846860600992e-05,8.33358450043046e-09
75,38,70,238.8155721701929,33.473026737793546,5.783410193970664,10.0,10.0,4,3,447.5262010470144,18,1.7626215210331306e-29,0.0,0.0,0.0,0.0,0.0,-0.0001609977692703,-0.0013790663771665,-0.0018917375535573,0.0053743199039116,0.0,0.0,-0.0001609977692703,-0.0013790663771665,-0.0018917375535573,0.0053743199039116,0.0,0.0,3.1068346264091458e-58,3.43897297554619e-05,3.43897297554619e-05,1.1826535126537015e-09,9.034193198089052e-54,1.0,540.3951595789601,transition,-0.19528517189805417,0.9807465022301877,-0.19528517189805417,0.9807465022301877,0.008445326326568041,-0.004977526476800394,0.008445326326568041,-0.004977526476800394,-0.0004897258891977203,0.005584960074293765,-0.0004897258891977203,0.005584960074293765,1.1644694116976928,0.0010284684983625444,-8.566726562148283,12.111401273832794,3.43897297554605e-05,1.1826535126536053e-09,0.00012753091706747808,1.6264134808071972e-08
76,38,156,249.3483095752972,12.619850713545931,2.947065614803087,10.0,10.0,4,2,440.87255954089295,18,1.2439544920835952e-28,0.0,0.0,0.0,0.0,0.0,-0.0008193882669185,-0.0057635213844802,0.0018315966728735,0.0059940061658692,0.0,0.0,-0.0008193882669185,-0.0057635213844802,0.0018315966728735,0.0059940061658692,0.0,0.0,1.5474227783749552e-56,7.317243216988433e-05,7.317243216988433e-05,5.3542048296563244e-09,2.114761984106673e-52,1.0,551.3837360933971,transition,0.6985798266084183,-0.7155321277593006,0.6985798266084183,-0.7155321277593006,-0.0018668852868850795,-0.008767365921236746,-0.0018668852868850795,-0.008767365921236746,0.0021108934316763153,0.009004036090345025,0.0021108934316763153,0.009004036090345025,1.5105666048160604,0.003581128849068982,0.20076818161385343,0.005764325395617978,7.317243216988352e-05,5.3542048296562045e-09,0.00016588050286738137,2.7516341231535317e-08
77,39,73,87.18685377205021,26.95882687778682,1.657562869629853,10.0,10.0,3,3,350.5420718430117,11,2.282174359705369e-18,0.0,0.0,0.0,0.0,0.0,-0.0119270616456859,-0.0002638142896452,-0.005520132462467,-0.0017660366101822,0.0,0.0,-0.0119270616456859,-0.0002638142896452,-0.005520132462467,-0.0017660366101822,0.0,0.0,5.208319808096612e-36,0.000175915145191,0.000175915145191,3.094613830760576e-08,2.9607000593602765e-32,1.0000000000000002,386.6534846440155,transition,0.9325567238750072,0.3610234850470445,0.9325567238750072,0.3610234850470445,-0.026478019632607007,-0.001820140327906163,-0.026478019632607007,-0.001820140327906163,-0.010395600483172585,-0.0009849015488155536,-0.010395600483172585,-0.0009849015488155536,2.1695202689776045,0.01036655759303234,0.16668070770371993,0.0032391625614923516,0.00017591514519109847,3.094613830760525e-08,0.00081343697494459,6.616797122070055e-07
78,40,46,289.49089947799786,-50.24870691346368,2.448363609820124,10.0,10.0,5,3,435.0433391383584,20,6.727465633117055e-28,0.0,0.0,0.0,0.0,0.0,-0.007770891653797,-0.0015576486386768,0.0010678672583025,-0.0007546683948568,0.0,0.0,-0.007770891653797,-0.0015576486386768,0.0010678672583025,-0.0007546683948568,0.0,0.0,4.525879384477106e-55,6.452289124417417e-05,6.452289124417417e-05,4.1632034945075275e-09,7.014377838943714e-51,1.0,596.8172305258508,transition,0.9976970538877158,-0.06782763937933009,0.9976970538877158,-0.06782763937933009,-0.013041125097271908,-0.0025578710584237704,-0.013041125097271908,-0.0025578710584237704,0.0009964528409858453,7.226718082801027e-06,0.0009964528409858453,7.226718082801027e-06,1.6722691020852989,0.005017068150823246,0.19647752557219986,0.004472746298049032,6.45228912441738e-05,4.16320349450748e-09,0.00017760661864398017,3.1544110986148206e-08
79,40,54,270.1565106847422,-58.85080084185514,4.808767038012999,10.0,10.0,5,3,414.1073881083532,20,2.399822161635929e-25,0.0,0.0,0.0,0.0,0.0,-0.0035733826470041,0.0027946166618426,-0.0042439650380801,0.0031733199598791,0.0,0.0,-0.0035733826470041,0.0027946166618426,-0.0042439650380801,0.0031733199598791,0.0,0.0,5.759146407478945e-50,4.866014464077273e-05,4.866014464077273e-05,2.367809676460923e-09,1.183544859966016e-45,1.0,587.1311603060219,transition,-0.6559016545828638,-0.7548463549063886,-0.6559016545828638,-0.7548463549063886,-0.00449891796334108,0.0034093178380352482,-0.00449891796334108,0.0034093178380352482,-0.005151663775003758,0.00392696859221636,-0.005151663775003758,0.00392696859221636,1.2318247632136974,0.001472193069007673,-0.18569925682098587,0.03509820444364781,4.866014464077162e-05,2.3678096764608152e-09,7.382443293655811e-05,5.450046898404365e-09
80,40,61,280.1870602568001,-38.9818479297456,1.3500043755894566,10.0,10.0,5,3,433.4051449290658,20,1.0767241594932834e-27,0.0,0.0,0.0,0.0,0.0,0.000321380117261,0.0018590840493444,-0.0048969481685986,0.0077611476653961,0.0,0.0,0.000321380117261,0.0018590840493444,-0.0048969481685986,0.0077611476653961,0.0,0.0,1.1593349156365175e-54,8.77749931323224e-05,8.77749931323224e-05,7.704449419379244e-09,1.3208031972031022e-50,1.0,586.3216980845206,transition,0.17747011799465312,0.9841261896824838,0.17747011799465312,0.9841261896824838,-0.0020161895857050546,0.003688547760783256,-0.0020161895857050546,0.003688547760783256,-0.0121887031753448,0.020047217780706027,-0.0121887031753448,0.020047217780706027,2.5676346135826518,0.015750525308070848,0.1520746372139731,0.0029071541444355125,8.777499313232199e-05,7.704449419379173e-09,0.0005681258308728011,3.2276695970491056e-07
81,40,68,280.9149929014785,-60.80848852631212,3.241706542171901,10.0,10.0,5,3,422.1855524346855,20,2.5720071124320932e-26,0.0,0.0,0.0,0.0,0.0,0.0005447798910095,-0.0013433468306491,-0.0003045355712234,0.0065540221089142,0.0,0.0,0.0005447798910095,-0.0013433468306491,-0.0003045355712234,0.0065540221089142,0.0,0.0,6.615220586401275e-52,4.514931355534082e-05,4.514931355534082e-05,2.0384605145184824e-09,1.4651874116076664e-47,1.0,596.8053261642282,transition,0.22566557561349082,-0.9742048285566192,0.22566557561349082,-0.9742048285566192,0.00022341850689936764,-0.002154799662476468,0.00022341850689936764,-0.002154799662476468,-0.0005941909980163102,0.009455914549273716,-0.0005941909980163102,0.009455914549273716,1.4502701082520792,0.0030983400463715643,0.18358409283477942,0.0073369858273828045,4.514931355533981e-05,2.0384605145183914e-09,9.44604603199238e-05,8.922778563851898e-09
