gap_nm,polarization_deg,lmax,Egap_real,Egap_imag,Egap_abs,Egap_phase_deg,relative_magnitude_change,phase_change_deg,convergence_status
1.5,90,13,-0.1099075458908112,-0.0033656886084489296,0.10995906740032771,-178.24598479151632,0.008427874748757757,0.009710251312242235,PENDING
1.5,90,14,-0.1105321367872969,-0.003371919168055246,0.11058355710340308,-178.25266348170817,0.0056472202507595924,0.006678690191847636,PENDING
1.5,90,15,-0.11093017887154133,-0.0033756440303194845,0.11098152799944497,-178.2570073218389,0.00358592013658238,0.004343840130729859,PENDING
1.5,90,16,-0.11117253066893529,-0.0033777613246595787,0.11122383218942658,-178.25971444270937,0.0021785276159963763,0.002707120870468316,PASS
2.0,0,1,5.676679309229627,0.0393380308662257,5.676815609169298,0.39703970271776473,,,PENDING
2.0,0,2,6.9689303467474755,0.05713204900508369,6.969164530188781,0.4697065099635875,0.1854381418922357,0.07266680724580965,PENDING
2.0,0,3,8.128464989637502,0.07392550807886862,8.128801145833702,0.5210704410736493,0.14265776648248746,0.051363931110074645,PENDING
2.0,0,4,9.007036518362337,0.08714382765600397,9.007458070388742,0.5543241376960968,0.09754771187262591,0.033253696622438156,PENDING
2.0,0,5,9.613385051706741,0.09650553113212121,9.613869432747551,0.5751536919703338,0.06307672125161187,0.020829554274229167,PENDING
2.0,0,6,10.009162772655717,0.10274110125266647,10.009690062304811,0.5881036091035053,0.03954374482061828,0.012949917133170175,PENDING
2.0,0,7,10.259194608954527,0.10675079930447123,10.25974998513871,0.5961627363156219,0.02437290608407722,0.008059127212106887,PENDING
2.0,0,8,10.41416631089728,0.10927742460691586,10.414739627400992,0.6011912291052302,0.014881758719585077,0.0050284927896200315,PENDING
2.0,0,9,10.509158479154804,0.11085067377314174,10.50974308971762,0.6043338525262794,0.009039560863250407,0.003142623421041435,PENDING
2.0,0,10,10.567010670401718,0.11182319587680575,10.567602326711574,0.6062980561838217,0.005475152755105474,0.0019642036575362454,PENDING
2.0,0,11,10.602110234685732,0.11242155077819842,10.602706259889846,0.6075242422443451,0.0033108465251999327,0.0012261860605349284,PENDING
2.0,0,12,10.623355923578346,0.11278848174087464,10.623954646017676,0.6082881182950995,0.002000044883078912,0.000763876050740464,PASS
2.0,30,1,4.106136951996333,0.02762909021116648,4.106229905299462,0.3855220585783441,,,PENDING
2.0,30,2,5.122695658276824,0.04138781194059705,5.122862847891349,0.46289990876137227,0.19845015819823264,0.07737785018304066,PENDING
2.0,30,3,6.027207233323455,0.0542686381847492,6.027451544269519,0.5158740665788423,0.1500781366277744,0.0529741578174594,PENDING
2.0,30,4,6.707690097925963,0.06434886269188049,6.7079987496975395,0.549638563666017,0.10145309067905024,0.033764497087162226,PENDING
2.0,30,5,7.174181575676861,0.07145468145853245,7.174537410334109,0.5706457608725921,0.06502700229349606,0.02100719720658617,PENDING
2.0,30,6,7.476733751352438,0.07616844852990505,7.477121720365675,0.5836746115489261,0.04046801982738995,0.013028850676334969,PENDING
2.0,30,7,7.66671471464869,0.0791886569226969,7.667123669225375,0.591780789445991,0.024781385700394745,0.00810617789707635,PENDING
2.0,30,8,7.783805798617613,0.08108580536853112,7.784228132475656,0.5968425346152462,0.015043811827883547,0.005061745169257392,PENDING
2.0,30,9,7.85521845714224,0.08226399209433417,7.8556492012960595,0.600009697818913,0.009091682557390698,0.0031671632036704978,PENDING
2.0,30,10,7.8985235797620374,0.08299077739748738,7.898959564980058,0.6019917852594104,0.005483046637688134,0.001982087440495661,PENDING
2.0,30,11,7.924705517139813,0.0834372438657402,7.925144749911518,0.6032306536291039,0.003304063932933543,0.0012388683696826774,PENDING
2.0,30,12,7.940510943802375,0.0837107438358655,7.94095218077019,0.6040032793336367,0.0019906215903114557,0.0007726257045419516,PASS
2.0,60,1,0.9650526106655444,0.004211221985860341,0.9650617989242953,0.25002130682762563,,,PENDING
2.0,60,2,1.4302099489614426,0.009899331012645042,1.4302442081206936,0.39657172708849786,0.32524684005372534,0.14655042026086562,PENDING
2.0,60,3,1.824691586408208,0.014954894172954288,1.8247528693959156,0.46957696350408834,0.21619840576320018,0.07300523641558243,PENDING
